"Year","data.Geography","data.Economic family type","GeoCode","Value"
"2018","data.Calgary, Alberta","data.Couples",,107500
"2018","data.Calgary, Alberta","data.Couples with children",,127700
"2018","data.Calgary, Alberta","data.Couples with other relatives",,146500
"2018","data.Calgary, Alberta","data.Lone-parent families",,107300
"2018","data.Calgary, Alberta","data.Male lone-parent families",,
"2018","data.Calgary, Alberta","data.Female lone-parent families",,107300
"2018","data.Calgary, Alberta","data.Other non-elderly families",,102600
"2018","data.Calgary, Alberta","data.Persons not in an economic family",,43300
"2018","data.Calgary, Alberta","data.Elderly persons not in an economic family",,41600
"2018","data.Calgary, Alberta","data.Elderly males not in an economic family",,44900
"2018","data.Calgary, Alberta","data.Elderly females not in an economic family",,41600
"2018","data.Calgary, Alberta","data.Non-elderly persons not in an economic family",,43300
"2018","data.Calgary, Alberta","data.Non-elderly males not in an economic family",,45200
"2018","data.Calgary, Alberta","data.Non-elderly females not in an economic family",,40000
"2018","data.Edmonton, Alberta","data.Economic families and persons not in an economic family",,87100
"2018","data.Edmonton, Alberta","data.Economic families",,120600
"2018","data.Edmonton, Alberta","data.Elderly families",,86900
"2018","data.Edmonton, Alberta","data.Elderly couples",,82500
"2018","data.Edmonton, Alberta","data.Other elderly families",,92300
"2018","data.Edmonton, Alberta","data.Non-elderly families",,126400
"2018","data.Edmonton, Alberta","data.Couples",,117100
"2018","data.Edmonton, Alberta","data.Couples with children",,136600
"2018","data.Edmonton, Alberta","data.Couples with other relatives",,147300
"2018","data.Edmonton, Alberta","data.Lone-parent families",,71600
"2018","data.Edmonton, Alberta","data.Male lone-parent families",,
"2018","data.Edmonton, Alberta","data.Female lone-parent families",,69900
"2018","data.Edmonton, Alberta","data.Other non-elderly families",,114500
"2018","data.Edmonton, Alberta","data.Persons not in an economic family",,41300
"2018","data.Edmonton, Alberta","data.Elderly persons not in an economic family",,34600
"2018","data.Edmonton, Alberta","data.Elderly males not in an economic family",,42600
"2018","data.Edmonton, Alberta","data.Elderly females not in an economic family",,32000
"2018","data.Edmonton, Alberta","data.Non-elderly persons not in an economic family",,42700
"2018","data.Edmonton, Alberta","data.Non-elderly males not in an economic family",,44500
"2018","data.Edmonton, Alberta","data.Non-elderly females not in an economic family",,41000
"2018","data.Vancouver, British Columbia","data.Economic families and persons not in an economic family",,70100
"2018","data.Vancouver, British Columbia","data.Economic families",,106100
"2018","data.Vancouver, British Columbia","data.Elderly families",,80400
"2018","data.Vancouver, British Columbia","data.Elderly couples",,77300
"2018","data.Vancouver, British Columbia","data.Other elderly families",,104300
"2018","data.Vancouver, British Columbia","data.Non-elderly families",,112800
"2018","data.Vancouver, British Columbia","data.Couples",,99100
"2018","data.Vancouver, British Columbia","data.Couples with children",,125500
"2018","data.Vancouver, British Columbia","data.Couples with other relatives",,136600
"2018","data.Vancouver, British Columbia","data.Lone-parent families",,80300
"2018","data.Vancouver, British Columbia","data.Male lone-parent families",,
"2018","data.Vancouver, British Columbia","data.Female lone-parent families",,80300
"2018","data.Vancouver, British Columbia","data.Other non-elderly families",,81400
"2018","data.Vancouver, British Columbia","data.Persons not in an economic family",,39000
"2018","data.Vancouver, British Columbia","data.Elderly persons not in an economic family",,39600
"2018","data.Vancouver, British Columbia","data.Elderly males not in an economic family",,38900
"2018","data.Vancouver, British Columbia","data.Elderly females not in an economic family",,40100
"2018","data.Vancouver, British Columbia","data.Non-elderly persons not in an economic family",,39000
"2018","data.Vancouver, British Columbia","data.Non-elderly males not in an economic family",,39900
"2018","data.Vancouver, British Columbia","data.Non-elderly females not in an economic family",,37800
"2019","data.Canada","data.Economic families",,96500
"2019","data.Canada","data.Elderly families",,70800
"2019","data.Canada","data.Elderly couples",,69500
"2019","data.Canada","data.Other elderly families",,74500
"2019","data.Canada","data.Non-elderly families",,104400
"2019","data.Canada","data.Couples",,90000
"2019","data.Canada","data.Couples with children",,116700
"2019","data.Canada","data.Couples with other relatives",,150200
"2019","data.Canada","data.Lone-parent families",,65000
"2019","data.Canada","data.Male lone-parent families",,75600
"2019","data.Canada","data.Female lone-parent families",,61400
"2019","data.Canada","data.Other non-elderly families",,87100
"2019","data.Canada","data.Persons not in an economic family",,35500
"2019","data.Canada","data.Elderly persons not in an economic family",,32600
"2019","data.Canada","data.Elderly males not in an economic family",,34600
"2019","data.Canada","data.Elderly females not in an economic family",,31600
"2019","data.Canada","data.Non-elderly persons not in an economic family",,37300
"2019","data.Canada","data.Non-elderly males not in an economic family",,39800
"2019","data.Canada","data.Non-elderly females not in an economic family",,35100
"2019","data.Atlantic provinces","data.Economic families and persons not in an economic family",,60400
"2019","data.Atlantic provinces","data.Economic families",,82000
"2019","data.Atlantic provinces","data.Elderly families",,62800
"2019","data.Atlantic provinces","data.Elderly couples",,62200
"2019","data.Atlantic provinces","data.Other elderly families",,69800
"2019","data.Atlantic provinces","data.Non-elderly families",,89300
"2019","data.Atlantic provinces","data.Couples",,83100
"2019","data.Atlantic provinces","data.Couples with children",,102300
"2019","data.Atlantic provinces","data.Couples with other relatives",,130600
"2019","data.Atlantic provinces","data.Lone-parent families",,59700
"2019","data.Atlantic provinces","data.Male lone-parent families",,63400
"2019","data.Atlantic provinces","data.Female lone-parent families",,56400
"2019","data.Atlantic provinces","data.Other non-elderly families",,75600
"2019","data.Atlantic provinces","data.Persons not in an economic family",,31900
"2019","data.Atlantic provinces","data.Elderly persons not in an economic family",,29600
"2019","data.Atlantic provinces","data.Elderly males not in an economic family",,30700
"2019","data.Atlantic provinces","data.Elderly females not in an economic family",,28600
"2019","data.Atlantic provinces","data.Non-elderly persons not in an economic family",,33500
"2019","data.Atlantic provinces","data.Non-elderly males not in an economic family",,34500
"2019","data.Atlantic provinces","data.Non-elderly females not in an economic family",,31600
"2019","data.Newfoundland and Labrador","data.Economic families and persons not in an economic family",10,61700
"2019","data.Newfoundland and Labrador","data.Economic families",10,81800
"2019","data.Newfoundland and Labrador","data.Elderly families",10,53400
"2019","data.Newfoundland and Labrador","data.Elderly couples",10,51100
"2019","data.Newfoundland and Labrador","data.Other elderly families",10,77300
"2019","data.Newfoundland and Labrador","data.Non-elderly families",10,92200
"2019","data.Newfoundland and Labrador","data.Couples",10,84500
"2019","data.Newfoundland and Labrador","data.Couples with children",10,106000
"2019","data.Newfoundland and Labrador","data.Couples with other relatives",10,131400
"2019","data.Newfoundland and Labrador","data.Lone-parent families",10,51500
"2019","data.Newfoundland and Labrador","data.Male lone-parent families",10,
"2019","data.Newfoundland and Labrador","data.Female lone-parent families",10,50600
"2019","data.Newfoundland and Labrador","data.Other non-elderly families",10,60900
"2019","data.Newfoundland and Labrador","data.Persons not in an economic family",10,33400
"2019","data.Newfoundland and Labrador","data.Elderly persons not in an economic family",10,28600
"2019","data.Newfoundland and Labrador","data.Elderly males not in an economic family",10,28800
"2019","data.Newfoundland and Labrador","data.Elderly females not in an economic family",10,28500
"2019","data.Newfoundland and Labrador","data.Non-elderly persons not in an economic family",10,37500
"2019","data.Newfoundland and Labrador","data.Non-elderly males not in an economic family",10,38500
"2019","data.Newfoundland and Labrador","data.Non-elderly females not in an economic family",10,35300
"2019","data.Prince Edward Island","data.Economic families and persons not in an economic family",11,63100
"2019","data.Prince Edward Island","data.Economic families",11,84800
"2019","data.Prince Edward Island","data.Elderly families",11,64600
"2019","data.Prince Edward Island","data.Elderly couples",11,63500
"2019","data.Prince Edward Island","data.Other elderly families",11,86900
"2019","data.Prince Edward Island","data.Non-elderly families",11,89500
"2019","data.Prince Edward Island","data.Couples",11,84800
"2019","data.Prince Edward Island","data.Couples with children",11,100400
"2019","data.Prince Edward Island","data.Couples with other relatives",11,132300
"2019","data.Prince Edward Island","data.Lone-parent families",11,57800
"2019","data.Prince Edward Island","data.Male lone-parent families",11,
"2019","data.Prince Edward Island","data.Female lone-parent families",11,57800
"2019","data.Prince Edward Island","data.Other non-elderly families",11,75100
"2019","data.Prince Edward Island","data.Persons not in an economic family",11,32100
"2019","data.Prince Edward Island","data.Elderly persons not in an economic family",11,36800
"2019","data.Prince Edward Island","data.Elderly males not in an economic family",11,38700
"2019","data.Prince Edward Island","data.Elderly females not in an economic family",11,36800
"2019","data.Prince Edward Island","data.Non-elderly persons not in an economic family",11,29400
"2019","data.Prince Edward Island","data.Non-elderly males not in an economic family",11,30400
"2019","data.Prince Edward Island","data.Non-elderly females not in an economic family",11,28600
"2019","data.Nova Scotia","data.Economic families and persons not in an economic family",12,58800
"2019","data.Nova Scotia","data.Economic families",12,83500
"2019","data.Nova Scotia","data.Elderly families",12,66300
"2019","data.Nova Scotia","data.Elderly couples",12,65700
"2019","data.Nova Scotia","data.Other elderly families",12,70400
"2019","data.Nova Scotia","data.Non-elderly families",12,91300
"2019","data.Nova Scotia","data.Couples",12,85900
"2019","data.Nova Scotia","data.Couples with children",12,103700
"2019","data.Nova Scotia","data.Couples with other relatives",12,130600
"2019","data.Nova Scotia","data.Lone-parent families",12,64600
"2019","data.Nova Scotia","data.Male lone-parent families",12,
"2019","data.Nova Scotia","data.Female lone-parent families",12,63900
"2019","data.Nova Scotia","data.Other non-elderly families",12,78400
"2019","data.Nova Scotia","data.Persons not in an economic family",12,31500
"2019","data.Nova Scotia","data.Elderly persons not in an economic family",12,30200
"2019","data.Nova Scotia","data.Elderly males not in an economic family",12,34100
"2019","data.Nova Scotia","data.Elderly females not in an economic family",12,28200
"2019","data.Nova Scotia","data.Non-elderly persons not in an economic family",12,32200
"2019","data.Nova Scotia","data.Non-elderly males not in an economic family",12,34000
"2019","data.Nova Scotia","data.Non-elderly females not in an economic family",12,30800
"2019","data.New Brunswick","data.Economic families and persons not in an economic family",13,60500
"2019","data.New Brunswick","data.Economic families",13,80800
"2019","data.New Brunswick","data.Elderly families",13,64300
"2019","data.New Brunswick","data.Elderly couples",13,64300
"2019","data.New Brunswick","data.Other elderly families",13,64200
"2019","data.New Brunswick","data.Non-elderly families",13,86500
"2019","data.New Brunswick","data.Couples",13,81200
"2019","data.New Brunswick","data.Couples with children",13,101400
"2019","data.New Brunswick","data.Couples with other relatives",13,130300
"2019","data.New Brunswick","data.Lone-parent families",13,55700
"2019","data.New Brunswick","data.Male lone-parent families",13,
"2019","data.New Brunswick","data.Female lone-parent families",13,52800
"2019","data.New Brunswick","data.Other non-elderly families",13,77400
"2019","data.New Brunswick","data.Persons not in an economic family",13,31900
"2019","data.New Brunswick","data.Elderly persons not in an economic family",13,29100
"2019","data.New Brunswick","data.Elderly males not in an economic family",13,29100
"2019","data.New Brunswick","data.Elderly females not in an economic family",13,29100
"2019","data.New Brunswick","data.Non-elderly persons not in an economic family",13,34500
"2019","data.New Brunswick","data.Non-elderly males not in an economic family",13,35200
"2019","data.New Brunswick","data.Non-elderly females not in an economic family",13,33400
"2019","data.Quebec","data.Economic families and persons not in an economic family",24,61100
"2019","data.Quebec","data.Economic families",24,89600
"2019","data.Quebec","data.Elderly families",24,62200
"2019","data.Quebec","data.Elderly couples",24,61100
"2019","data.Quebec","data.Other elderly families",24,64000
"2019","data.Quebec","data.Non-elderly families",24,98000
"2019","data.Quebec","data.Couples",24,83700
"2019","data.Quebec","data.Couples with children",24,112400
"2019","data.Quebec","data.Couples with other relatives",24,133500
"2019","data.Quebec","data.Lone-parent families",24,73600
"2019","data.Quebec","data.Male lone-parent families",24,81000
"2019","data.Quebec","data.Female lone-parent families",24,68400
"2019","data.Quebec","data.Other non-elderly families",24,85000
"2019","data.Quebec","data.Persons not in an economic family",24,32200
"2019","data.Quebec","data.Elderly persons not in an economic family",24,28400
"2019","data.Quebec","data.Elderly males not in an economic family",24,29600
"2019","data.Quebec","data.Elderly females not in an economic family",24,27500
"2019","data.Quebec","data.Non-elderly persons not in an economic family",24,35500
"2019","data.Quebec","data.Non-elderly males not in an economic family",24,36200
"2019","data.Quebec","data.Non-elderly females not in an economic family",24,35200
"2019","data.Ontario","data.Economic families and persons not in an economic family",35,71800
"2019","data.Ontario","data.Economic families",35,1e+05
"2019","data.Ontario","data.Elderly families",35,74600
"2019","data.Ontario","data.Elderly couples",35,73900
"2019","data.Ontario","data.Other elderly families",35,78700
"2019","data.Ontario","data.Non-elderly families",35,108100
"2019","data.Ontario","data.Couples",35,92400
"2019","data.Ontario","data.Couples with children",35,120800
"2019","data.Ontario","data.Couples with other relatives",35,155800
"2019","data.Ontario","data.Lone-parent families",35,65500
"2019","data.Ontario","data.Male lone-parent families",35,80300
"2019","data.Ontario","data.Female lone-parent families",35,58300
"2019","data.Ontario","data.Other non-elderly families",35,87900
"2019","data.Ontario","data.Persons not in an economic family",35,37800
"2019","data.Ontario","data.Elderly persons not in an economic family",35,36500
"2019","data.Ontario","data.Elderly males not in an economic family",35,41100
"2019","data.Ontario","data.Elderly females not in an economic family",35,35000
"2019","data.Ontario","data.Non-elderly persons not in an economic family",35,38100
"2019","data.Ontario","data.Non-elderly males not in an economic family",35,43600
"2019","data.Ontario","data.Non-elderly females not in an economic family",35,34100
"2019","data.Prairie provinces","data.Economic families and persons not in an economic family",,76900
"2019","data.Prairie provinces","data.Economic families",,103300
"2019","data.Prairie provinces","data.Elderly families",,76400
"2019","data.Prairie provinces","data.Elderly couples",,75200
"2019","data.Prairie provinces","data.Other elderly families",,82700
"2019","data.Prairie provinces","data.Non-elderly families",,112800
"2019","data.Prairie provinces","data.Couples",,98600
"2019","data.Prairie provinces","data.Couples with children",,123600
"2019","data.Prairie provinces","data.Couples with other relatives",,167400
"2019","data.Prairie provinces","data.Lone-parent families",,64300
"2019","data.Prairie provinces","data.Male lone-parent families",,86700
"2019","data.Prairie provinces","data.Female lone-parent families",,59800
"2019","data.Prairie provinces","data.Other non-elderly families",,89700
"2019","data.Prairie provinces","data.Persons not in an economic family",,40100
"2019","data.Prairie provinces","data.Elderly persons not in an economic family",,33900
"2019","data.Prairie provinces","data.Elderly males not in an economic family",,33900
"2019","data.Prairie provinces","data.Elderly females not in an economic family",,34000
"2019","data.Prairie provinces","data.Non-elderly persons not in an economic family",,42100
"2019","data.Prairie provinces","data.Non-elderly males not in an economic family",,44300
"2019","data.Prairie provinces","data.Non-elderly females not in an economic family",,39900
"2019","data.Manitoba","data.Economic families and persons not in an economic family",46,66900
"2019","data.Manitoba","data.Economic families",46,88500
"2019","data.Manitoba","data.Elderly families",46,71400
"2019","data.Manitoba","data.Elderly couples",46,70300
"2019","data.Manitoba","data.Other elderly families",46,82700
"2019","data.Manitoba","data.Non-elderly families",46,93600
"2019","data.Manitoba","data.Couples",46,84700
"2019","data.Manitoba","data.Couples with children",46,98700
"2019","data.Manitoba","data.Couples with other relatives",46,145800
"2019","data.Manitoba","data.Lone-parent families",46,46100
"2019","data.Manitoba","data.Male lone-parent families",46,
"2019","data.Manitoba","data.Female lone-parent families",46,44600
"2019","data.Manitoba","data.Other non-elderly families",46,76500
"2019","data.Manitoba","data.Persons not in an economic family",46,34800
"2019","data.Manitoba","data.Elderly persons not in an economic family",46,31600
"2019","data.Manitoba","data.Elderly males not in an economic family",46,29400
"2019","data.Manitoba","data.Elderly females not in an economic family",46,32500
"2019","data.Manitoba","data.Non-elderly persons not in an economic family",46,36200
"2019","data.Manitoba","data.Non-elderly males not in an economic family",46,38400
"2019","data.Manitoba","data.Non-elderly females not in an economic family",46,34200
"2019","data.Saskatchewan","data.Economic families and persons not in an economic family",47,71100
"2019","data.Saskatchewan","data.Economic families",47,96400
"2019","data.Saskatchewan","data.Elderly families",47,78800
"2019","data.Saskatchewan","data.Elderly couples",47,77100
"2019","data.Saskatchewan","data.Other elderly families",47,109800
"2019","data.Saskatchewan","data.Non-elderly families",47,101800
"2019","data.Saskatchewan","data.Couples",47,87100
"2019","data.Saskatchewan","data.Couples with children",47,111800
"2019","data.Saskatchewan","data.Couples with other relatives",47,157600
"2019","data.Saskatchewan","data.Lone-parent families",47,59500
"2019","data.Saskatchewan","data.Male lone-parent families",47,
"2019","data.Saskatchewan","data.Female lone-parent families",47,58800
"2019","data.Saskatchewan","data.Other non-elderly families",47,81900
"2019","data.Saskatchewan","data.Persons not in an economic family",47,36300
"2019","data.Saskatchewan","data.Elderly persons not in an economic family",47,34900
"2019","data.Saskatchewan","data.Elderly males not in an economic family",47,38000
"2019","data.Saskatchewan","data.Elderly females not in an economic family",47,34200
"2019","data.Saskatchewan","data.Non-elderly persons not in an economic family",47,37400
"2019","data.Saskatchewan","data.Non-elderly males not in an economic family",47,38100
"2019","data.Saskatchewan","data.Non-elderly females not in an economic family",47,35900
"2019","data.Alberta","data.Economic families and persons not in an economic family",48,82100
"2019","data.Alberta","data.Economic families",48,113000
"2019","data.Alberta","data.Elderly families",48,78800
"2019","data.Alberta","data.Elderly couples",48,78300
"2019","data.Alberta","data.Other elderly families",48,79600
"2019","data.Alberta","data.Non-elderly families",48,123800
"2019","data.Alberta","data.Couples",48,104600
"2019","data.Alberta","data.Couples with children",48,131100
"2019","data.Alberta","data.Couples with other relatives",48,172900
"2019","data.Alberta","data.Lone-parent families",48,80800
"2019","data.Alberta","data.Male lone-parent families",48,89700
"2019","data.Alberta","data.Female lone-parent families",48,71500
"2019","data.Alberta","data.Other non-elderly families",48,93700
"2019","data.Alberta","data.Persons not in an economic family",48,42300
"2019","data.Alberta","data.Elderly persons not in an economic family",48,34700
"2019","data.Alberta","data.Elderly males not in an economic family",48,34800
"2019","data.Alberta","data.Elderly females not in an economic family",48,34200
"2019","data.Alberta","data.Non-elderly persons not in an economic family",48,44400
"2019","data.Alberta","data.Non-elderly males not in an economic family",48,48500
"2019","data.Alberta","data.Non-elderly females not in an economic family",48,41700
"2019","data.British Columbia","data.Economic families and persons not in an economic family",59,69500
"2019","data.British Columbia","data.Economic families",59,99400
"2019","data.British Columbia","data.Elderly families",59,74100
"2019","data.British Columbia","data.Elderly couples",59,74100
"2019","data.British Columbia","data.Other elderly families",59,72300
"2019","data.British Columbia","data.Non-elderly families",59,106000
"2019","data.British Columbia","data.Couples",59,98500
"2019","data.British Columbia","data.Couples with children",59,115900
"2019","data.British Columbia","data.Couples with other relatives",59,151400
"2019","data.British Columbia","data.Lone-parent families",59,61400
"2019","data.British Columbia","data.Male lone-parent families",59,61200
"2019","data.British Columbia","data.Female lone-parent families",59,65400
"2019","data.British Columbia","data.Other non-elderly families",59,93200
"2019","data.British Columbia","data.Persons not in an economic family",59,35500
"2019","data.British Columbia","data.Elderly persons not in an economic family",59,35300
"2019","data.British Columbia","data.Elderly males not in an economic family",59,43300
"2019","data.British Columbia","data.Elderly females not in an economic family",59,31700
"2019","data.British Columbia","data.Non-elderly persons not in an economic family",59,35500
"2019","data.British Columbia","data.Non-elderly males not in an economic family",59,37200
"2019","data.British Columbia","data.Non-elderly females not in an economic family",59,30600
"2019","data.Québec, Quebec","data.Economic families and persons not in an economic family",,63900
"2019","data.Québec, Quebec","data.Economic families",,1e+05
"2019","data.Québec, Quebec","data.Elderly families",,72200
"2019","data.Québec, Quebec","data.Elderly couples",,72200
"2019","data.Québec, Quebec","data.Other elderly families",,
"2019","data.Québec, Quebec","data.Non-elderly families",,108200
"2019","data.Québec, Quebec","data.Couples",,92400
"2019","data.Québec, Quebec","data.Couples with children",,125100
"2019","data.Québec, Quebec","data.Couples with other relatives",,
"2019","data.Québec, Quebec","data.Lone-parent families",,84400
"2019","data.Québec, Quebec","data.Male lone-parent families",,
"2019","data.Québec, Quebec","data.Female lone-parent families",,
"2019","data.Québec, Quebec","data.Other non-elderly families",,
"2019","data.Québec, Quebec","data.Persons not in an economic family",,32800
"2019","data.Québec, Quebec","data.Elderly persons not in an economic family",,28500
"2019","data.Québec, Quebec","data.Elderly males not in an economic family",,29300
"2019","data.Québec, Quebec","data.Elderly females not in an economic family",,27700
"2019","data.Québec, Quebec","data.Non-elderly persons not in an economic family",,37400
"2019","data.Québec, Quebec","data.Non-elderly males not in an economic family",,38900
"2019","data.Québec, Quebec","data.Non-elderly females not in an economic family",,35300
"2019","data.Montréal, Quebec","data.Economic families and persons not in an economic family",,62700
"2019","data.Montréal, Quebec","data.Economic families",,94700
"2019","data.Montréal, Quebec","data.Elderly families",,64600
"2019","data.Montréal, Quebec","data.Elderly couples",,62200
"2019","data.Montréal, Quebec","data.Other elderly families",,74100
"2019","data.Montréal, Quebec","data.Non-elderly families",,101300
"2019","data.Montréal, Quebec","data.Couples",,87100
"2019","data.Montréal, Quebec","data.Couples with children",,112600
"2019","data.Montréal, Quebec","data.Couples with other relatives",,149500
"2019","data.Montréal, Quebec","data.Lone-parent families",,77900
"2019","data.Montréal, Quebec","data.Male lone-parent families",,
"2019","data.Montréal, Quebec","data.Female lone-parent families",,70700
"2019","data.Montréal, Quebec","data.Other non-elderly families",,84800
"2019","data.Montréal, Quebec","data.Persons not in an economic family",,32400
"2019","data.Montréal, Quebec","data.Elderly persons not in an economic family",,29000
"2019","data.Montréal, Quebec","data.Elderly males not in an economic family",,30700
"2019","data.Montréal, Quebec","data.Elderly females not in an economic family",,28100
"2019","data.Montréal, Quebec","data.Non-elderly persons not in an economic family",,34500
"2019","data.Montréal, Quebec","data.Non-elderly males not in an economic family",,34500
"2019","data.Montréal, Quebec","data.Non-elderly females not in an economic family",,34000
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Economic families and persons not in an economic family",,72700
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Economic families",,107900
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly families",,86800
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly couples",,88200
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Other elderly families",,86800
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly families",,115500
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples",,93000
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples with children",,136000
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Couples with other relatives",,160300
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Lone-parent families",,81200
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Male lone-parent families",,
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Female lone-parent families",,93000
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Other non-elderly families",,77700
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Persons not in an economic family",,44800
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly persons not in an economic family",,41100
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly males not in an economic family",,41100
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Elderly females not in an economic family",,41700
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly persons not in an economic family",,45400
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly males not in an economic family",,48400
"2019","data.Ottawa-Gatineau, Ontario/Quebec","data.Non-elderly females not in an economic family",,39800
"2019","data.Toronto, Ontario","data.Economic families and persons not in an economic family",,76400
"2019","data.Toronto, Ontario","data.Economic families",,104400
"2019","data.Toronto, Ontario","data.Elderly families",,74600
"2019","data.Toronto, Ontario","data.Elderly couples",,71000
"2019","data.Toronto, Ontario","data.Other elderly families",,92400
"2019","data.Toronto, Ontario","data.Non-elderly families",,112000
"2019","data.Toronto, Ontario","data.Couples",,96900
"2019","data.Toronto, Ontario","data.Couples with children",,123000
"2019","data.Toronto, Ontario","data.Couples with other relatives",,162200
"2019","data.Toronto, Ontario","data.Lone-parent families",,60400
"2019","data.Toronto, Ontario","data.Male lone-parent families",,
"2019","data.Toronto, Ontario","data.Female lone-parent families",,47500
"2019","data.Toronto, Ontario","data.Other non-elderly families",,88900
"2019","data.Toronto, Ontario","data.Persons not in an economic family",,38000
"2019","data.Toronto, Ontario","data.Elderly persons not in an economic family",,33800
"2019","data.Toronto, Ontario","data.Elderly males not in an economic family",,34600
"2019","data.Toronto, Ontario","data.Elderly females not in an economic family",,33800
"2019","data.Toronto, Ontario","data.Non-elderly persons not in an economic family",,40700
"2019","data.Toronto, Ontario","data.Non-elderly males not in an economic family",,45500
"2019","data.Toronto, Ontario","data.Non-elderly females not in an economic family",,37400
"2019","data.Winnipeg, Manitoba","data.Economic families and persons not in an economic family",,68600
"2019","data.Winnipeg, Manitoba","data.Economic families",,90600
"2019","data.Winnipeg, Manitoba","data.Elderly families",,73900
"2019","data.Winnipeg, Manitoba","data.Elderly couples",,72400
"2019","data.Winnipeg, Manitoba","data.Other elderly families",,82700
"2019","data.Winnipeg, Manitoba","data.Non-elderly families",,94400
"2019","data.Winnipeg, Manitoba","data.Couples",,88200
"2019","data.Winnipeg, Manitoba","data.Couples with children",,94800
"2019","data.Winnipeg, Manitoba","data.Couples with other relatives",,157400
"2019","data.Winnipeg, Manitoba","data.Lone-parent families",,50000
"2019","data.Winnipeg, Manitoba","data.Male lone-parent families",,
"2019","data.Winnipeg, Manitoba","data.Female lone-parent families",,42900
"2019","data.Winnipeg, Manitoba","data.Other non-elderly families",,75900
"2019","data.Winnipeg, Manitoba","data.Persons not in an economic family",,35100
"2019","data.Winnipeg, Manitoba","data.Elderly persons not in an economic family",,32300
"2019","data.Winnipeg, Manitoba","data.Elderly males not in an economic family",,28900
"2019","data.Winnipeg, Manitoba","data.Elderly females not in an economic family",,35500
"2019","data.Winnipeg, Manitoba","data.Non-elderly persons not in an economic family",,35900
"2019","data.Winnipeg, Manitoba","data.Non-elderly males not in an economic family",,36200
"2019","data.Winnipeg, Manitoba","data.Non-elderly females not in an economic family",,34200
"2019","data.Calgary, Alberta","data.Economic families and persons not in an economic family",,85400
"2019","data.Calgary, Alberta","data.Economic families",,120500
"2019","data.Calgary, Alberta","data.Elderly families",,75200
"2019","data.Calgary, Alberta","data.Elderly couples",,77600
"2019","data.Calgary, Alberta","data.Other elderly families",,
"2019","data.Calgary, Alberta","data.Non-elderly families",,126600
"2019","data.Calgary, Alberta","data.Couples",,108100
"2019","data.Calgary, Alberta","data.Couples with children",,134000
"2019","data.Calgary, Alberta","data.Couples with other relatives",,173400
"2019","data.Calgary, Alberta","data.Lone-parent families",,81600
"2019","data.Calgary, Alberta","data.Male lone-parent families",,
"2019","data.Calgary, Alberta","data.Female lone-parent families",,76500
"2019","data.Calgary, Alberta","data.Other non-elderly families",,96600
"2019","data.Calgary, Alberta","data.Persons not in an economic family",,45700
"2019","data.Calgary, Alberta","data.Elderly persons not in an economic family",,35200
"2019","data.Calgary, Alberta","data.Elderly males not in an economic family",,
"2019","data.Calgary, Alberta","data.Elderly females not in an economic family",,35300
"2019","data.Calgary, Alberta","data.Non-elderly persons not in an economic family",,51700
"2019","data.Calgary, Alberta","data.Non-elderly males not in an economic family",,53900
"2019","data.Calgary, Alberta","data.Non-elderly females not in an economic family",,45700
"2019","data.Edmonton, Alberta","data.Economic families and persons not in an economic family",,84100
"2019","data.Edmonton, Alberta","data.Economic families",,112400
"2019","data.Edmonton, Alberta","data.Elderly families",,84100
"2019","data.Edmonton, Alberta","data.Elderly couples",,81500
"2019","data.Edmonton, Alberta","data.Other elderly families",,
"2019","data.Edmonton, Alberta","data.Non-elderly families",,126000
"2019","data.Edmonton, Alberta","data.Couples",,108800
"2019","data.Edmonton, Alberta","data.Couples with children",,134100
"2019","data.Edmonton, Alberta","data.Couples with other relatives",,171900
"2019","data.Edmonton, Alberta","data.Lone-parent families",,71500
"2019","data.Edmonton, Alberta","data.Male lone-parent families",,
"2019","data.Edmonton, Alberta","data.Female lone-parent families",,55600
"2019","data.Edmonton, Alberta","data.Other non-elderly families",,82700
"2019","data.Edmonton, Alberta","data.Persons not in an economic family",,40800
"2019","data.Edmonton, Alberta","data.Elderly persons not in an economic family",,41200
"2019","data.Edmonton, Alberta","data.Elderly males not in an economic family",,
"2019","data.Edmonton, Alberta","data.Elderly females not in an economic family",,42300
