"Year","Geography","Core public infrastructure assets","Type of municipality by population size","GeoCode","Value"
"2020","British Columbia","Stormwater assets","Rural municipalities, population greater than 5000","59",100
"2020","British Columbia","Wastewater assets","All municipalities","59",70.3947368421053
"2020","British Columbia","Wastewater assets","All urban municipalities","59",71.4285714285714
"2020","British Columbia","Wastewater assets","Urban municipalities, population less than 5000","59",71.4285714285714
"2020","British Columbia","Wastewater assets","Urban municipalities, population greater than 5000 to 30,000","59",66.6666666666667
"2020","British Columbia","Wastewater assets","Urban municipalities, population greater than 30,000 to 100,000","59",75
"2020","British Columbia","Wastewater assets","Urban municipalities, population greater than 100,000 to 200,000","59",88.8888888888889
"2020","British Columbia","Wastewater assets","Urban municipalities, population greater than 200,000","59",100
"2020","British Columbia","Wastewater assets","All rural municipalities","59",68.5185185185185
"2020","British Columbia","Wastewater assets","Rural municipalities, population less than 5000","59",65.9574468085106
"2020","British Columbia","Wastewater assets","Rural municipalities, population greater than 5000","59",85.7142857142857
"2020","British Columbia","Solid waste assets","All municipalities","59",31.4814814814815
"2020","British Columbia","Solid waste assets","All urban municipalities","59",40.625
"2020","British Columbia","Solid waste assets","Urban municipalities, population less than 5000","59",20
"2020","British Columbia","Solid waste assets","Urban municipalities, population greater than 5000 to 30,000","59",46.1538461538462
"2020","British Columbia","Solid waste assets","Urban municipalities, population greater than 30,000 to 100,000","59",28.5714285714286
"2020","British Columbia","Solid waste assets","Urban municipalities, population greater than 100,000 to 200,000","59",50
"2020","British Columbia","Solid waste assets","Urban municipalities, population greater than 200,000","59",66.6666666666667
"2020","British Columbia","Solid waste assets","All rural municipalities","59",18.1818181818182
"2020","British Columbia","Solid waste assets","Rural municipalities, population less than 5000","59",17.6470588235294
"2020","British Columbia","Solid waste assets","Rural municipalities, population greater than 5000","59",25
"2020","British Columbia","Roads","All municipalities","59",61.6352201257862
"2020","British Columbia","Roads","All urban municipalities","59",66.6666666666667
"2020","British Columbia","Roads","Urban municipalities, population less than 5000","59",55.1724137931034
"2020","British Columbia","Roads","Urban municipalities, population greater than 5000 to 30,000","59",59.5238095238095
"2020","British Columbia","Roads","Urban municipalities, population greater than 30,000 to 100,000","59",81.25
"2020","British Columbia","Roads","Urban municipalities, population greater than 100,000 to 200,000","59",100
"2020","British Columbia","Roads","Urban municipalities, population greater than 200,000","59",100
"2020","British Columbia","Roads","All rural municipalities","59",55
"2020","British Columbia","Roads","Rural municipalities, population less than 5000","59",50
"2020","British Columbia","Roads","Rural municipalities, population greater than 5000","59",80
"2020","British Columbia","Bridges and tunnels","All municipalities","59",54.0322580645161
"2020","British Columbia","Bridges and tunnels","All urban municipalities","59",55.1282051282051
"2020","British Columbia","Bridges and tunnels","Urban municipalities, population less than 5000","59",40
"2020","British Columbia","Bridges and tunnels","Urban municipalities, population greater than 5000 to 30,000","59",50
"2020","British Columbia","Bridges and tunnels","Urban municipalities, population greater than 30,000 to 100,000","59",68.75
"2020","British Columbia","Bridges and tunnels","Urban municipalities, population greater than 100,000 to 200,000","59",55.5555555555556
"2020","British Columbia","Bridges and tunnels","Urban municipalities, population greater than 200,000","59",100
"2020","British Columbia","Bridges and tunnels","All rural municipalities","59",52.1739130434783
"2020","British Columbia","Bridges and tunnels","Rural municipalities, population less than 5000","59",51.3513513513513
"2020","British Columbia","Bridges and tunnels","Rural municipalities, population greater than 5000","59",50
"2020","British Columbia","Social and affordable housing","All municipalities","59",
"2020","British Columbia","Social and affordable housing","All urban municipalities","59",
"2020","British Columbia","Social and affordable housing","Urban municipalities, population less than 5000","59",
"2020","British Columbia","Social and affordable housing","Urban municipalities, population greater than 5000 to 30,000","59",
"2020","British Columbia","Social and affordable housing","Urban municipalities, population greater than 30,000 to 100,000","59",
"2020","British Columbia","Social and affordable housing","Urban municipalities, population greater than 100,000 to 200,000","59",
"2020","British Columbia","Social and affordable housing","Urban municipalities, population greater than 200,000","59",
"2020","British Columbia","Social and affordable housing","All rural municipalities","59",
"2020","British Columbia","Social and affordable housing","Rural municipalities, population less than 5000","59",
"2020","British Columbia","Social and affordable housing","Rural municipalities, population greater than 5000","59",
"2020","British Columbia","Culture, recreation and sports facilities","All municipalities","59",52.6666666666667
"2020","British Columbia","Culture, recreation and sports facilities","All urban municipalities","59",54.8387096774194
"2020","British Columbia","Culture, recreation and sports facilities","Urban municipalities, population less than 5000","59",48.1481481481481
"2020","British Columbia","Culture, recreation and sports facilities","Urban municipalities, population greater than 5000 to 30,000","59",48.7179487179487
"2020","British Columbia","Culture, recreation and sports facilities","Urban municipalities, population greater than 30,000 to 100,000","59",56.25
"2020","British Columbia","Culture, recreation and sports facilities","Urban municipalities, population greater than 100,000 to 200,000","59",77.7777777777778
"2020","British Columbia","Culture, recreation and sports facilities","Urban municipalities, population greater than 200,000","59",100
"2020","British Columbia","Culture, recreation and sports facilities","All rural municipalities","59",52.6315789473684
"2020","British Columbia","Culture, recreation and sports facilities","Rural municipalities, population less than 5000","59",51.0204081632653
"2020","British Columbia","Culture, recreation and sports facilities","Rural municipalities, population greater than 5000","59",57.1428571428571
"2020","British Columbia","Shelters and homeless services assets","All municipalities","59",
"2020","British Columbia","Shelters and homeless services assets","All urban municipalities","59",
"2020","British Columbia","Shelters and homeless services assets","Urban municipalities, population less than 5000","59",
"2020","British Columbia","Shelters and homeless services assets","Urban municipalities, population greater than 5000 to 30,000","59",
"2020","British Columbia","Shelters and homeless services assets","Urban municipalities, population greater than 30,000 to 100,000","59",
"2020","British Columbia","Shelters and homeless services assets","Urban municipalities, population greater than 100,000 to 200,000","59",
"2020","British Columbia","Shelters and homeless services assets","Urban municipalities, population greater than 200,000","59",
"2020","British Columbia","Shelters and homeless services assets","All rural municipalities","59",
"2020","British Columbia","Shelters and homeless services assets","Rural municipalities, population less than 5000","59",
"2020","British Columbia","Shelters and homeless services assets","Rural municipalities, population greater than 5000","59",
"2020","British Columbia","Active transportation assets","All municipalities","59",
"2020","British Columbia","Active transportation assets","All urban municipalities","59",
"2020","British Columbia","Active transportation assets","Urban municipalities, population less than 5000","59",
"2020","British Columbia","Active transportation assets","Urban municipalities, population greater than 5000 to 30,000","59",
"2020","British Columbia","Active transportation assets","Urban municipalities, population greater than 30,000 to 100,000","59",
"2020","British Columbia","Active transportation assets","Urban municipalities, population greater than 100,000 to 200,000","59",
"2020","British Columbia","Active transportation assets","Urban municipalities, population greater than 200,000","59",
"2020","British Columbia","Active transportation assets","All rural municipalities","59",
"2020","British Columbia","Active transportation assets","Rural municipalities, population less than 5000","59",
"2020","British Columbia","Active transportation assets","Rural municipalities, population greater than 5000","59",
"2020","Yukon","Public transit assets","All municipalities","60",100
"2020","Yukon","Public transit assets","All urban municipalities","60",100
"2020","Yukon","Public transit assets","Urban municipalities, population less than 5000","60",
"2020","Yukon","Public transit assets","Urban municipalities, population greater than 5000 to 30,000","60",100
"2020","Yukon","Public transit assets","Urban municipalities, population greater than 30,000 to 100,000","60",
"2020","Yukon","Public transit assets","Urban municipalities, population greater than 100,000 to 200,000","60",
"2020","Yukon","Public transit assets","Urban municipalities, population greater than 200,000","60",
"2020","Yukon","Public transit assets","All rural municipalities","60",
"2020","Yukon","Public transit assets","Rural municipalities, population less than 5000","60",
"2020","Yukon","Public transit assets","Rural municipalities, population greater than 5000","60",
"2020","Yukon","Potable water assets","All municipalities","60",22.2222222222222
"2020","Yukon","Potable water assets","All urban municipalities","60",100
"2020","Yukon","Potable water assets","Urban municipalities, population less than 5000","60",
"2020","Yukon","Potable water assets","Urban municipalities, population greater than 5000 to 30,000","60",100
"2020","Yukon","Potable water assets","Urban municipalities, population greater than 30,000 to 100,000","60",
"2020","Yukon","Potable water assets","Urban municipalities, population greater than 100,000 to 200,000","60",
"2020","Yukon","Potable water assets","Urban municipalities, population greater than 200,000","60",
"2020","Yukon","Potable water assets","All rural municipalities","60",12.5
"2020","Yukon","Potable water assets","Rural municipalities, population less than 5000","60",12.5
"2020","Yukon","Potable water assets","Rural municipalities, population greater than 5000","60",
"2020","Yukon","Stormwater assets","All municipalities","60",33.3333333333333
"2020","Yukon","Stormwater assets","All urban municipalities","60",100
"2020","Yukon","Stormwater assets","Urban municipalities, population less than 5000","60",
"2020","Yukon","Stormwater assets","Urban municipalities, population greater than 5000 to 30,000","60",100
"2020","Yukon","Stormwater assets","Urban municipalities, population greater than 30,000 to 100,000","60",
"2020","Yukon","Stormwater assets","Urban municipalities, population greater than 100,000 to 200,000","60",
"2020","Yukon","Stormwater assets","Urban municipalities, population greater than 200,000","60",
"2020","Yukon","Stormwater assets","All rural municipalities","60",20
"2020","Yukon","Stormwater assets","Rural municipalities, population less than 5000","60",20
"2020","Yukon","Stormwater assets","Rural municipalities, population greater than 5000","60",
"2020","Yukon","Wastewater assets","All municipalities","60",40
"2020","Yukon","Wastewater assets","All urban municipalities","60",100
"2020","Yukon","Wastewater assets","Urban municipalities, population less than 5000","60",
"2020","Yukon","Wastewater assets","Urban municipalities, population greater than 5000 to 30,000","60",100
"2020","Yukon","Wastewater assets","Urban municipalities, population greater than 30,000 to 100,000","60",
"2020","Yukon","Wastewater assets","Urban municipalities, population greater than 100,000 to 200,000","60",
"2020","Yukon","Wastewater assets","Urban municipalities, population greater than 200,000","60",
"2020","Yukon","Wastewater assets","All rural municipalities","60",33.3333333333333
"2020","Yukon","Wastewater assets","Rural municipalities, population less than 5000","60",33.3333333333333
"2020","Yukon","Wastewater assets","Rural municipalities, population greater than 5000","60",
"2020","Yukon","Solid waste assets","All municipalities","60",40
"2020","Yukon","Solid waste assets","All urban municipalities","60",100
"2020","Yukon","Solid waste assets","Urban municipalities, population less than 5000","60",
"2020","Yukon","Solid waste assets","Urban municipalities, population greater than 5000 to 30,000","60",100
"2020","Yukon","Solid waste assets","Urban municipalities, population greater than 30,000 to 100,000","60",
"2020","Yukon","Solid waste assets","Urban municipalities, population greater than 100,000 to 200,000","60",
"2020","Yukon","Solid waste assets","Urban municipalities, population greater than 200,000","60",
"2020","Yukon","Solid waste assets","All rural municipalities","60",33.3333333333333
"2020","Yukon","Solid waste assets","Rural municipalities, population less than 5000","60",33.3333333333333
"2020","Yukon","Solid waste assets","Rural municipalities, population greater than 5000","60",
"2020","Yukon","Roads","All municipalities","60",40
"2020","Yukon","Roads","All urban municipalities","60",100
"2020","Yukon","Roads","Urban municipalities, population less than 5000","60",
"2020","Yukon","Roads","Urban municipalities, population greater than 5000 to 30,000","60",100
"2020","Yukon","Roads","Urban municipalities, population greater than 30,000 to 100,000","60",
"2020","Yukon","Roads","Urban municipalities, population greater than 100,000 to 200,000","60",
"2020","Yukon","Roads","Urban municipalities, population greater than 200,000","60",
"2020","Yukon","Roads","All rural municipalities","60",33.3333333333333
"2020","Yukon","Roads","Rural municipalities, population less than 5000","60",33.3333333333333
"2020","Yukon","Roads","Rural municipalities, population greater than 5000","60",
"2020","Yukon","Bridges and tunnels","All municipalities","60",33.3333333333333
"2020","Yukon","Bridges and tunnels","All urban municipalities","60",100
"2020","Yukon","Bridges and tunnels","Urban municipalities, population less than 5000","60",
"2020","Yukon","Bridges and tunnels","Urban municipalities, population greater than 5000 to 30,000","60",100
"2020","Yukon","Bridges and tunnels","Urban municipalities, population greater than 30,000 to 100,000","60",
"2020","Yukon","Bridges and tunnels","Urban municipalities, population greater than 100,000 to 200,000","60",
"2020","Yukon","Bridges and tunnels","Urban municipalities, population greater than 200,000","60",
"2020","Yukon","Bridges and tunnels","All rural municipalities","60",0
"2020","Yukon","Bridges and tunnels","Rural municipalities, population less than 5000","60",0
"2020","Yukon","Bridges and tunnels","Rural municipalities, population greater than 5000","60",
"2020","Yukon","Social and affordable housing","All municipalities","60",
"2020","Yukon","Social and affordable housing","All urban municipalities","60",
"2020","Yukon","Social and affordable housing","Urban municipalities, population less than 5000","60",
"2020","Yukon","Social and affordable housing","Urban municipalities, population greater than 5000 to 30,000","60",
"2020","Yukon","Social and affordable housing","Urban municipalities, population greater than 30,000 to 100,000","60",
"2020","Yukon","Social and affordable housing","Urban municipalities, population greater than 100,000 to 200,000","60",
"2020","Yukon","Social and affordable housing","Urban municipalities, population greater than 200,000","60",
"2020","Yukon","Social and affordable housing","All rural municipalities","60",
"2020","Yukon","Social and affordable housing","Rural municipalities, population less than 5000","60",
"2020","Yukon","Social and affordable housing","Rural municipalities, population greater than 5000","60",
"2020","Yukon","Culture, recreation and sports facilities","All municipalities","60",20
"2020","Yukon","Culture, recreation and sports facilities","All urban municipalities","60",100
"2020","Yukon","Culture, recreation and sports facilities","Urban municipalities, population less than 5000","60",
"2020","Yukon","Culture, recreation and sports facilities","Urban municipalities, population greater than 5000 to 30,000","60",100
"2020","Yukon","Culture, recreation and sports facilities","Urban municipalities, population greater than 30,000 to 100,000","60",
"2020","Yukon","Culture, recreation and sports facilities","Urban municipalities, population greater than 100,000 to 200,000","60",
"2020","Yukon","Culture, recreation and sports facilities","Urban municipalities, population greater than 200,000","60",
"2020","Yukon","Culture, recreation and sports facilities","All rural municipalities","60",11.1111111111111
"2020","Yukon","Culture, recreation and sports facilities","Rural municipalities, population less than 5000","60",11.1111111111111
"2020","Yukon","Culture, recreation and sports facilities","Rural municipalities, population greater than 5000","60",
"2020","Yukon","Shelters and homeless services assets","All municipalities","60",
"2020","Yukon","Shelters and homeless services assets","All urban municipalities","60",
"2020","Yukon","Shelters and homeless services assets","Urban municipalities, population less than 5000","60",
"2020","Yukon","Shelters and homeless services assets","Urban municipalities, population greater than 5000 to 30,000","60",
"2020","Yukon","Shelters and homeless services assets","Urban municipalities, population greater than 30,000 to 100,000","60",
"2020","Yukon","Shelters and homeless services assets","Urban municipalities, population greater than 100,000 to 200,000","60",
"2020","Yukon","Shelters and homeless services assets","Urban municipalities, population greater than 200,000","60",
"2020","Yukon","Shelters and homeless services assets","All rural municipalities","60",
"2020","Yukon","Shelters and homeless services assets","Rural municipalities, population less than 5000","60",
"2020","Yukon","Shelters and homeless services assets","Rural municipalities, population greater than 5000","60",
"2020","Yukon","Active transportation assets","All municipalities","60",
"2020","Yukon","Active transportation assets","All urban municipalities","60",
"2020","Yukon","Active transportation assets","Urban municipalities, population less than 5000","60",
"2020","Yukon","Active transportation assets","Urban municipalities, population greater than 5000 to 30,000","60",
"2020","Yukon","Active transportation assets","Urban municipalities, population greater than 30,000 to 100,000","60",
"2020","Yukon","Active transportation assets","Urban municipalities, population greater than 100,000 to 200,000","60",
"2020","Yukon","Active transportation assets","Urban municipalities, population greater than 200,000","60",
"2020","Yukon","Active transportation assets","All rural municipalities","60",
"2020","Yukon","Active transportation assets","Rural municipalities, population less than 5000","60",
"2020","Yukon","Active transportation assets","Rural municipalities, population greater than 5000","60",
"2020","Northwest Territories","Public transit assets","All municipalities","61",50
"2020","Northwest Territories","Public transit assets","All urban municipalities","61",0
"2020","Northwest Territories","Public transit assets","Urban municipalities, population less than 5000","61",
"2020","Northwest Territories","Public transit assets","Urban municipalities, population greater than 5000 to 30,000","61",0
"2020","Northwest Territories","Public transit assets","Urban municipalities, population greater than 30,000 to 100,000","61",
"2020","Northwest Territories","Public transit assets","Urban municipalities, population greater than 100,000 to 200,000","61",
"2020","Northwest Territories","Public transit assets","Urban municipalities, population greater than 200,000","61",
"2020","Northwest Territories","Public transit assets","All rural municipalities","61",100
"2020","Northwest Territories","Public transit assets","Rural municipalities, population less than 5000","61",100
"2020","Northwest Territories","Public transit assets","Rural municipalities, population greater than 5000","61",
"2020","Northwest Territories","Potable water assets","All municipalities","61",56.25
"2020","Northwest Territories","Potable water assets","All urban municipalities","61",80
"2020","Northwest Territories","Potable water assets","Urban municipalities, population less than 5000","61",75
"2020","Northwest Territories","Potable water assets","Urban municipalities, population greater than 5000 to 30,000","61",100
"2020","Northwest Territories","Potable water assets","Urban municipalities, population greater than 30,000 to 100,000","61",
"2020","Northwest Territories","Potable water assets","Urban municipalities, population greater than 100,000 to 200,000","61",
"2020","Northwest Territories","Potable water assets","Urban municipalities, population greater than 200,000","61",
"2020","Northwest Territories","Potable water assets","All rural municipalities","61",45.4545454545455
"2020","Northwest Territories","Potable water assets","Rural municipalities, population less than 5000","61",45.4545454545455
"2020","Northwest Territories","Potable water assets","Rural municipalities, population greater than 5000","61",
"2020","Northwest Territories","Stormwater assets","All municipalities","61",62.5
"2020","Northwest Territories","Stormwater assets","All urban municipalities","61",60
"2020","Northwest Territories","Stormwater assets","Urban municipalities, population less than 5000","61",75
"2020","Northwest Territories","Stormwater assets","Urban municipalities, population greater than 5000 to 30,000","61",0
"2020","Northwest Territories","Stormwater assets","Urban municipalities, population greater than 30,000 to 100,000","61",
"2020","Northwest Territories","Stormwater assets","Urban municipalities, population greater than 100,000 to 200,000","61",
"2020","Northwest Territories","Stormwater assets","Urban municipalities, population greater than 200,000","61",
"2020","Northwest Territories","Stormwater assets","All rural municipalities","61",66.6666666666667
"2020","Northwest Territories","Stormwater assets","Rural municipalities, population less than 5000","61",66.6666666666667
"2020","Northwest Territories","Stormwater assets","Rural municipalities, population greater than 5000","61",
"2020","Northwest Territories","Wastewater assets","All municipalities","61",58.8235294117647
"2020","Northwest Territories","Wastewater assets","All urban municipalities","61",60
"2020","Northwest Territories","Wastewater assets","Urban municipalities, population less than 5000","61",75
"2020","Northwest Territories","Wastewater assets","Urban municipalities, population greater than 5000 to 30,000","61",0
"2020","Northwest Territories","Wastewater assets","Urban municipalities, population greater than 30,000 to 100,000","61",
"2020","Northwest Territories","Wastewater assets","Urban municipalities, population greater than 100,000 to 200,000","61",
"2020","Northwest Territories","Wastewater assets","Urban municipalities, population greater than 200,000","61",
"2020","Northwest Territories","Wastewater assets","All rural municipalities","61",58.3333333333333
"2020","Northwest Territories","Wastewater assets","Rural municipalities, population less than 5000","61",58.3333333333333
"2020","Northwest Territories","Wastewater assets","Rural municipalities, population greater than 5000","61",
"2020","Northwest Territories","Solid waste assets","All municipalities","61",72.2222222222222
"2020","Northwest Territories","Solid waste assets","All urban municipalities","61",60
"2020","Northwest Territories","Solid waste assets","Urban municipalities, population less than 5000","61",75
"2020","Northwest Territories","Solid waste assets","Urban municipalities, population greater than 5000 to 30,000","61",0
"2020","Northwest Territories","Solid waste assets","Urban municipalities, population greater than 30,000 to 100,000","61",
"2020","Northwest Territories","Solid waste assets","Urban municipalities, population greater than 100,000 to 200,000","61",
"2020","Northwest Territories","Solid waste assets","Urban municipalities, population greater than 200,000","61",
"2020","Northwest Territories","Solid waste assets","All rural municipalities","61",76.9230769230769
"2020","Northwest Territories","Solid waste assets","Rural municipalities, population less than 5000","61",76.9230769230769
"2020","Northwest Territories","Solid waste assets","Rural municipalities, population greater than 5000","61",
"2020","Northwest Territories","Roads","All municipalities","61",61.9047619047619
"2020","Northwest Territories","Roads","All urban municipalities","61",60
"2020","Northwest Territories","Roads","Urban municipalities, population less than 5000","61",75
"2020","Northwest Territories","Roads","Urban municipalities, population greater than 5000 to 30,000","61",0
"2020","Northwest Territories","Roads","Urban municipalities, population greater than 30,000 to 100,000","61",
"2020","Northwest Territories","Roads","Urban municipalities, population greater than 100,000 to 200,000","61",
"2020","Northwest Territories","Roads","Urban municipalities, population greater than 200,000","61",
"2020","Northwest Territories","Roads","All rural municipalities","61",62.5
"2020","Northwest Territories","Roads","Rural municipalities, population less than 5000","61",62.5
"2020","Northwest Territories","Roads","Rural municipalities, population greater than 5000","61",
"2020","Northwest Territories","Bridges and tunnels","All municipalities","61",66.6666666666667
"2020","Northwest Territories","Bridges and tunnels","All urban municipalities","61",0
"2020","Northwest Territories","Bridges and tunnels","Urban municipalities, population less than 5000","61",
"2020","Northwest Territories","Bridges and tunnels","Urban municipalities, population greater than 5000 to 30,000","61",0
"2020","Northwest Territories","Bridges and tunnels","Urban municipalities, population greater than 30,000 to 100,000","61",
"2020","Northwest Territories","Bridges and tunnels","Urban municipalities, population greater than 100,000 to 200,000","61",
"2020","Northwest Territories","Bridges and tunnels","Urban municipalities, population greater than 200,000","61",
"2020","Northwest Territories","Bridges and tunnels","All rural municipalities","61",100
"2020","Northwest Territories","Bridges and tunnels","Rural municipalities, population less than 5000","61",100
"2020","Northwest Territories","Bridges and tunnels","Rural municipalities, population greater than 5000","61",
"2020","Northwest Territories","Social and affordable housing","All municipalities","61",
"2020","Northwest Territories","Social and affordable housing","All urban municipalities","61",
"2020","Northwest Territories","Social and affordable housing","Urban municipalities, population less than 5000","61",
"2020","Northwest Territories","Social and affordable housing","Urban municipalities, population greater than 5000 to 30,000","61",
"2020","Northwest Territories","Social and affordable housing","Urban municipalities, population greater than 30,000 to 100,000","61",
"2020","Northwest Territories","Social and affordable housing","Urban municipalities, population greater than 100,000 to 200,000","61",
"2020","Northwest Territories","Social and affordable housing","Urban municipalities, population greater than 200,000","61",
"2020","Northwest Territories","Social and affordable housing","All rural municipalities","61",
"2020","Northwest Territories","Social and affordable housing","Rural municipalities, population less than 5000","61",
"2020","Northwest Territories","Social and affordable housing","Rural municipalities, population greater than 5000","61",
"2020","Northwest Territories","Culture, recreation and sports facilities","All municipalities","61",61.9047619047619
"2020","Northwest Territories","Culture, recreation and sports facilities","All urban municipalities","61",60
"2020","Northwest Territories","Culture, recreation and sports facilities","Urban municipalities, population less than 5000","61",75
"2020","Northwest Territories","Culture, recreation and sports facilities","Urban municipalities, population greater than 5000 to 30,000","61",0
"2020","Northwest Territories","Culture, recreation and sports facilities","Urban municipalities, population greater than 30,000 to 100,000","61",
"2020","Northwest Territories","Culture, recreation and sports facilities","Urban municipalities, population greater than 100,000 to 200,000","61",
"2020","Northwest Territories","Culture, recreation and sports facilities","Urban municipalities, population greater than 200,000","61",
"2020","Northwest Territories","Culture, recreation and sports facilities","All rural municipalities","61",62.5
"2020","Northwest Territories","Culture, recreation and sports facilities","Rural municipalities, population less than 5000","61",62.5
"2020","Northwest Territories","Culture, recreation and sports facilities","Rural municipalities, population greater than 5000","61",
"2020","Northwest Territories","Shelters and homeless services assets","All municipalities","61",
"2020","Northwest Territories","Shelters and homeless services assets","All urban municipalities","61",
"2020","Northwest Territories","Shelters and homeless services assets","Urban municipalities, population less than 5000","61",
"2020","Northwest Territories","Shelters and homeless services assets","Urban municipalities, population greater than 5000 to 30,000","61",
"2020","Northwest Territories","Shelters and homeless services assets","Urban municipalities, population greater than 30,000 to 100,000","61",
"2020","Northwest Territories","Shelters and homeless services assets","Urban municipalities, population greater than 100,000 to 200,000","61",
"2020","Northwest Territories","Shelters and homeless services assets","Urban municipalities, population greater than 200,000","61",
"2020","Northwest Territories","Shelters and homeless services assets","All rural municipalities","61",
"2020","Northwest Territories","Shelters and homeless services assets","Rural municipalities, population less than 5000","61",
"2020","Northwest Territories","Shelters and homeless services assets","Rural municipalities, population greater than 5000","61",
"2020","Northwest Territories","Active transportation assets","All municipalities","61",
"2020","Northwest Territories","Active transportation assets","All urban municipalities","61",
"2020","Northwest Territories","Active transportation assets","Urban municipalities, population less than 5000","61",
"2020","Northwest Territories","Active transportation assets","Urban municipalities, population greater than 5000 to 30,000","61",
"2020","Northwest Territories","Active transportation assets","Urban municipalities, population greater than 30,000 to 100,000","61",
"2020","Northwest Territories","Active transportation assets","Urban municipalities, population greater than 100,000 to 200,000","61",
"2020","Northwest Territories","Active transportation assets","Urban municipalities, population greater than 200,000","61",
"2020","Northwest Territories","Active transportation assets","All rural municipalities","61",
"2020","Northwest Territories","Active transportation assets","Rural municipalities, population less than 5000","61",
"2020","Northwest Territories","Active transportation assets","Rural municipalities, population greater than 5000","61",
"2020","Nunavut","Public transit assets","All municipalities","62",
"2020","Nunavut","Public transit assets","All urban municipalities","62",
"2020","Nunavut","Public transit assets","Urban municipalities, population less than 5000","62",
"2020","Nunavut","Public transit assets","Urban municipalities, population greater than 5000 to 30,000","62",
"2020","Nunavut","Public transit assets","Urban municipalities, population greater than 30,000 to 100,000","62",
"2020","Nunavut","Public transit assets","Urban municipalities, population greater than 100,000 to 200,000","62",
"2020","Nunavut","Public transit assets","Urban municipalities, population greater than 200,000","62",
"2020","Nunavut","Public transit assets","All rural municipalities","62",
"2020","Nunavut","Public transit assets","Rural municipalities, population less than 5000","62",
"2020","Nunavut","Public transit assets","Rural municipalities, population greater than 5000","62",
"2020","Nunavut","Potable water assets","All municipalities","62",9.52380952380952
"2020","Nunavut","Potable water assets","All urban municipalities","62",0
"2020","Nunavut","Potable water assets","Urban municipalities, population less than 5000","62",0
"2020","Nunavut","Potable water assets","Urban municipalities, population greater than 5000 to 30,000","62",0
"2020","Nunavut","Potable water assets","Urban municipalities, population greater than 30,000 to 100,000","62",
"2020","Nunavut","Potable water assets","Urban municipalities, population greater than 100,000 to 200,000","62",
"2020","Nunavut","Potable water assets","Urban municipalities, population greater than 200,000","62",
"2020","Nunavut","Potable water assets","All rural municipalities","62",11.7647058823529
"2020","Nunavut","Potable water assets","Rural municipalities, population less than 5000","62",11.7647058823529
"2020","Nunavut","Potable water assets","Rural municipalities, population greater than 5000","62",
"2020","Nunavut","Stormwater assets","All municipalities","62",0
"2020","Nunavut","Stormwater assets","All urban municipalities","62",
"2020","Nunavut","Stormwater assets","Urban municipalities, population less than 5000","62",
"2020","Nunavut","Stormwater assets","Urban municipalities, population greater than 5000 to 30,000","62",
"2020","Nunavut","Stormwater assets","Urban municipalities, population greater than 30,000 to 100,000","62",
"2020","Nunavut","Stormwater assets","Urban municipalities, population greater than 100,000 to 200,000","62",
"2020","Nunavut","Stormwater assets","Urban municipalities, population greater than 200,000","62",
"2020","Nunavut","Stormwater assets","All rural municipalities","62",0
"2020","Nunavut","Stormwater assets","Rural municipalities, population less than 5000","62",0
"2020","Nunavut","Stormwater assets","Rural municipalities, population greater than 5000","62",
"2020","Nunavut","Wastewater assets","All municipalities","62",8.69565217391304
"2020","Nunavut","Wastewater assets","All urban municipalities","62",0
"2020","Nunavut","Wastewater assets","Urban municipalities, population less than 5000","62",0
"2020","Nunavut","Wastewater assets","Urban municipalities, population greater than 5000 to 30,000","62",0
"2020","Nunavut","Wastewater assets","Urban municipalities, population greater than 30,000 to 100,000","62",
"2020","Nunavut","Wastewater assets","Urban municipalities, population greater than 100,000 to 200,000","62",
"2020","Nunavut","Wastewater assets","Urban municipalities, population greater than 200,000","62",
"2020","Nunavut","Wastewater assets","All rural municipalities","62",10.5263157894737
"2020","Nunavut","Wastewater assets","Rural municipalities, population less than 5000","62",10.5263157894737
"2020","Nunavut","Wastewater assets","Rural municipalities, population greater than 5000","62",
"2020","Nunavut","Solid waste assets","All municipalities","62",16.6666666666667
"2020","Nunavut","Solid waste assets","All urban municipalities","62",0
"2020","Nunavut","Solid waste assets","Urban municipalities, population less than 5000","62",0
"2020","Nunavut","Solid waste assets","Urban municipalities, population greater than 5000 to 30,000","62",0
"2020","Nunavut","Solid waste assets","Urban municipalities, population greater than 30,000 to 100,000","62",
"2020","Nunavut","Solid waste assets","Urban municipalities, population greater than 100,000 to 200,000","62",
"2020","Nunavut","Solid waste assets","Urban municipalities, population greater than 200,000","62",
"2020","Nunavut","Solid waste assets","All rural municipalities","62",25
"2020","Nunavut","Solid waste assets","Rural municipalities, population less than 5000","62",25
"2020","Nunavut","Solid waste assets","Rural municipalities, population greater than 5000","62",
"2020","Nunavut","Roads","All municipalities","62",0
"2020","Nunavut","Roads","All urban municipalities","62",0
"2020","Nunavut","Roads","Urban municipalities, population less than 5000","62",0
"2020","Nunavut","Roads","Urban municipalities, population greater than 5000 to 30,000","62",0
"2020","Nunavut","Roads","Urban municipalities, population greater than 30,000 to 100,000","62",
"2020","Nunavut","Roads","Urban municipalities, population greater than 100,000 to 200,000","62",
"2020","Nunavut","Roads","Urban municipalities, population greater than 200,000","62",
"2020","Nunavut","Roads","All rural municipalities","62",0
"2020","Nunavut","Roads","Rural municipalities, population less than 5000","62",0
"2020","Nunavut","Roads","Rural municipalities, population greater than 5000","62",
