"Year","Geography","Source","GeoCode","Value"
1995,"New Brunswick","Oil and Gas",13,1.347
1995,"New Brunswick","Transport",13,3.779
1995,"New Brunswick","Heavy Industry",13,1.796
1995,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.739
1995,"New Brunswick","Buildings",13,1.385
1995,"New Brunswick","Waste",13,0.875
1995,"New Brunswick","Agriculture",13,0.6
1995,"Newfoundland and Labrador","Provincial Inventory Total",10,8.853
1995,"Newfoundland and Labrador","Oil and Gas",10,0.987
1995,"Newfoundland and Labrador","Transport",10,2.68
1995,"Newfoundland and Labrador","Heavy Industry",10,1.942
1995,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.238
1995,"Newfoundland and Labrador","Buildings",10,0.956
1995,"Newfoundland and Labrador","Waste",10,0.665
1995,"Newfoundland and Labrador","Agriculture",10,0.11
1995,"Northwest Territories","Territorial Inventory Total",61,2.107
1995,"Northwest Territories","Oil and Gas",61,0.24
1995,"Northwest Territories","Transport",61,0.574
1995,"Northwest Territories","Heavy Industry",61,0.366
1995,"Northwest Territories","Light Manufacturing, Construction and Forest Resources",61,0.051
1995,"Northwest Territories","Buildings",61,0.677
1995,"Northwest Territories","Waste",61,0.046
1995,"Northwest Territories","Agriculture",61,0
1995,"Nova Scotia","Provincial Inventory Total",12,18.893
1995,"Nova Scotia","Oil and Gas",12,0.716
1995,"Nova Scotia","Transport",12,4.355
1995,"Nova Scotia","Heavy Industry",12,1.187
1995,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.597
1995,"Nova Scotia","Buildings",12,2.437
1995,"Nova Scotia","Waste",12,0.794
1995,"Nova Scotia","Agriculture",12,0.672
1995,"Ontario","Provincial Inventory Total",35,179.2
1995,"Ontario","Oil and Gas",35,12.012
1995,"Ontario","Transport",35,43.226
1995,"Ontario","Heavy Industry",35,44.282
1995,"Ontario","Light Manufacturing, Construction and Forest Resources",35,11.555
1995,"Ontario","Buildings",35,30.895
1995,"Ontario","Waste",35,8.016
1995,"Ontario","Agriculture",35,11.615
1995,"Prince Edward Island","Provincial Inventory Total",11,1.743
1995,"Prince Edward Island","Oil and Gas",11,0
1995,"Prince Edward Island","Transport",11,0.587
1995,"Prince Edward Island","Heavy Industry",11,0.007
1995,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.131
1995,"Prince Edward Island","Buildings",11,0.504
1995,"Prince Edward Island","Waste",11,0.084
1995,"Prince Edward Island","Agriculture",11,0.39
1995,"Quebec","Provincial Inventory Total",24,82.003
1995,"Quebec","Oil and Gas",24,3.905
1995,"Quebec","Transport",24,26.311
1995,"Quebec","Heavy Industry",24,23.416
1995,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.538
1995,"Quebec","Buildings",24,11.694
1995,"Quebec","Waste",24,4.165
1995,"Quebec","Agriculture",24,7.599
1995,"Saskatchewan","Provincial Inventory Total",47,71.975
1995,"Saskatchewan","Oil and Gas",47,32.891
1995,"Saskatchewan","Transport",47,5.648
1995,"Saskatchewan","Heavy Industry",47,2.785
1995,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,0.671
1995,"Saskatchewan","Buildings",47,3.344
1995,"Saskatchewan","Waste",47,1.184
1995,"Saskatchewan","Agriculture",47,11.066
1995,"Yukon","Territorial Inventory Total",60,0.58
1995,"Yukon","Oil and Gas",60,0.153
1995,"Yukon","Transport",60,0.205
1995,"Yukon","Heavy Industry",60,0.03
1995,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.02
1995,"Yukon","Buildings",60,0.086
1995,"Yukon","Waste",60,0.023
1995,"Yukon","Agriculture",60,0.011
1996,"Alberta","Provincial Inventory Total",48,213.36
1996,"Alberta","Oil and Gas",48,90.794
1996,"Alberta","Transport",48,16.818
1996,"Alberta","Heavy Industry",48,15.279
1996,"Alberta","Light Manufacturing, Construction and Forest Resources",48,5.483
1996,"Alberta","Buildings",48,15.441
1996,"Alberta","Waste",48,2.38
1996,"Alberta","Agriculture",48,18.481
1996,"British Columbia","Provincial Inventory Total",59,60.223
1996,"British Columbia","Oil and Gas",59,11.535
1996,"British Columbia","Transport",59,18.144
1996,"British Columbia","Heavy Industry",59,9.065
1996,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,4.182
1996,"British Columbia","Buildings",59,9.043
1996,"British Columbia","Waste",59,2.881
1996,"British Columbia","Agriculture",59,2.715
1996,"Canada","Oil and Gas",,159.019
1996,"Canada","Transport",,129.036
1996,"Canada","Heavy Industry",,103.488
1996,"Canada","Light Manufacturing, Construction and Forest Resources",,28.099
1996,"Canada","Buildings",,83.865
1996,"Canada","Waste",,21.876
1996,"Canada","Agriculture",,60.499
1996,"Manitoba","Provincial Inventory Total",46,20.207
1996,"Manitoba","Oil and Gas",46,1.916
1996,"Manitoba","Transport",46,5.242
1996,"Manitoba","Heavy Industry",46,1.279
1996,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,0.651
1996,"Manitoba","Buildings",46,3.371
1996,"Manitoba","Waste",46,1.09
1996,"Manitoba","Agriculture",46,6.351
1996,"New Brunswick","Provincial Inventory Total",13,17.075
1996,"New Brunswick","Oil and Gas",13,1.571
1996,"New Brunswick","Transport",13,3.934
1996,"New Brunswick","Heavy Industry",13,1.883
1996,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.705
1996,"New Brunswick","Buildings",13,1.329
1996,"New Brunswick","Waste",13,0.888
1996,"New Brunswick","Agriculture",13,0.575
1996,"Newfoundland and Labrador","Provincial Inventory Total",10,8.963
1996,"Newfoundland and Labrador","Oil and Gas",10,1.174
1996,"Newfoundland and Labrador","Transport",10,2.714
1996,"Newfoundland and Labrador","Heavy Industry",10,1.958
1996,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.239
1996,"Newfoundland and Labrador","Buildings",10,0.915
1996,"Newfoundland and Labrador","Waste",10,0.667
1996,"Newfoundland and Labrador","Agriculture",10,0.11
1996,"Northwest Territories","Territorial Inventory Total",61,2.12
1996,"Northwest Territories","Oil and Gas",61,0.222
1996,"Northwest Territories","Transport",61,0.621
1996,"Northwest Territories","Heavy Industry",61,0.498
1996,"Northwest Territories","Light Manufacturing, Construction and Forest Resources",61,0.011
1996,"Northwest Territories","Buildings",61,0.604
1996,"Northwest Territories","Waste",61,0.047
1996,"Nova Scotia","Provincial Inventory Total",12,18.844
1996,"Nova Scotia","Oil and Gas",12,0.752
1996,"Nova Scotia","Transport",12,4.334
1996,"Nova Scotia","Heavy Industry",12,0.987
1996,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.545
1996,"Nova Scotia","Buildings",12,2.567
1996,"Nova Scotia","Waste",12,0.805
1996,"Nova Scotia","Agriculture",12,0.677
1996,"Ontario","Provincial Inventory Total",35,187.786
1996,"Ontario","Oil and Gas",35,13.672
1996,"Ontario","Transport",35,43.871
1996,"Ontario","Heavy Industry",35,46.1
1996,"Ontario","Light Manufacturing, Construction and Forest Resources",35,10.649
1996,"Ontario","Buildings",35,34.052
1996,"Ontario","Waste",35,7.518
1996,"Ontario","Agriculture",35,11.682
1996,"Prince Edward Island","Provincial Inventory Total",11,1.811
1996,"Prince Edward Island","Oil and Gas",11,0
1996,"Prince Edward Island","Transport",11,0.604
1996,"Prince Edward Island","Heavy Industry",11,0.007
1996,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.151
1996,"Prince Edward Island","Buildings",11,0.535
1996,"Prince Edward Island","Waste",11,0.086
1996,"Prince Edward Island","Agriculture",11,0.401
1996,"Quebec","Provincial Inventory Total",24,83.469
1996,"Quebec","Oil and Gas",24,4.136
1996,"Quebec","Transport",24,26.786
1996,"Quebec","Heavy Industry",24,23.656
1996,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.407
1996,"Quebec","Buildings",24,12.062
1996,"Quebec","Waste",24,4.263
1996,"Quebec","Agriculture",24,7.754
1996,"Saskatchewan","Provincial Inventory Total",47,73.955
1996,"Saskatchewan","Oil and Gas",47,33.135
1996,"Saskatchewan","Transport",47,5.771
1996,"Saskatchewan","Heavy Industry",47,2.754
1996,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,1.064
1996,"Saskatchewan","Buildings",47,3.873
1996,"Saskatchewan","Waste",47,1.226
1996,"Saskatchewan","Agriculture",47,11.746
1996,"Yukon","Territorial Inventory Total",60,0.546
1996,"Yukon","Oil and Gas",60,0.113
1996,"Yukon","Transport",60,0.196
1996,"Yukon","Heavy Industry",60,0.022
1996,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.012
1996,"Yukon","Buildings",60,0.073
1996,"Yukon","Waste",60,0.024
1996,"Yukon","Agriculture",60,0.008
1997,"Alberta","Provincial Inventory Total",48,218.644
1997,"Alberta","Oil and Gas",48,91.884
1997,"Alberta","Transport",48,17.858
1997,"Alberta","Heavy Industry",48,16.417
1997,"Alberta","Light Manufacturing, Construction and Forest Resources",48,5.634
1997,"Alberta","Buildings",48,14.886
1997,"Alberta","Waste",48,2.435
1997,"Alberta","Agriculture",48,18.752
1997,"British Columbia","Provincial Inventory Total",59,59.374
1997,"British Columbia","Oil and Gas",59,10.264
1997,"British Columbia","Transport",59,18.809
1997,"British Columbia","Heavy Industry",59,9.178
1997,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.883
1997,"British Columbia","Buildings",59,8.536
1997,"British Columbia","Waste",59,2.77
1997,"British Columbia","Agriculture",59,2.807
1997,"Canada","Oil and Gas",,160.747
1997,"Canada","Transport",,133.366
1997,"Canada","Heavy Industry",,103.404
1997,"Canada","Light Manufacturing, Construction and Forest Resources",,28.812
1997,"Canada","Buildings",,81.402
1997,"Canada","Waste",,22
1997,"Canada","Agriculture",,61.306
1997,"Manitoba","Provincial Inventory Total",46,20.057
1997,"Manitoba","Oil and Gas",46,1.798
1997,"Manitoba","Transport",46,5.302
1997,"Manitoba","Heavy Industry",46,1.188
1997,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,0.703
1997,"Manitoba","Buildings",46,3.18
1997,"Manitoba","Waste",46,1.121
1997,"Manitoba","Agriculture",46,6.489
1997,"New Brunswick","Provincial Inventory Total",13,19.647
1997,"New Brunswick","Oil and Gas",13,1.648
1997,"New Brunswick","Transport",13,3.94
1997,"New Brunswick","Heavy Industry",13,1.733
1997,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.751
1997,"New Brunswick","Buildings",13,1.468
1997,"New Brunswick","Waste",13,0.89
1997,"New Brunswick","Agriculture",13,0.597
1997,"Newfoundland and Labrador","Provincial Inventory Total",10,9.542
1997,"Newfoundland and Labrador","Oil and Gas",10,1.356
1997,"Newfoundland and Labrador","Transport",10,2.692
1997,"Newfoundland and Labrador","Heavy Industry",10,2.191
1997,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.275
1997,"Newfoundland and Labrador","Buildings",10,0.998
1997,"Newfoundland and Labrador","Waste",10,0.66
1997,"Newfoundland and Labrador","Agriculture",10,0.126
1997,"Northwest Territories","Territorial Inventory Total",61,1.935
1997,"Northwest Territories","Oil and Gas",61,0.154
1997,"Northwest Territories","Transport",61,0.614
1997,"Northwest Territories","Heavy Industry",61,0.423
1997,"Northwest Territories","Light Manufacturing, Construction and Forest Resources",61,0.012
1997,"Northwest Territories","Buildings",61,0.555
1997,"Northwest Territories","Waste",61,0.048
1997,"Northwest Territories","Agriculture",61,0
1997,"Nova Scotia","Provincial Inventory Total",12,19.633
1997,"Nova Scotia","Oil and Gas",12,0.685
1997,"Nova Scotia","Transport",12,4.369
1997,"Nova Scotia","Heavy Industry",12,0.858
1997,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.624
1997,"Nova Scotia","Buildings",12,2.821
1997,"Nova Scotia","Waste",12,0.775
1997,"Nova Scotia","Agriculture",12,0.729
1997,"Ontario","Provincial Inventory Total",35,193.1
1997,"Ontario","Oil and Gas",35,13.56
1997,"Ontario","Transport",35,46.081
1997,"Ontario","Heavy Industry",35,45.022
1997,"Ontario","Light Manufacturing, Construction and Forest Resources",35,11.016
1997,"Ontario","Buildings",35,33.3
1997,"Ontario","Waste",35,7.252
1997,"Ontario","Agriculture",35,11.638
1997,"Prince Edward Island","Provincial Inventory Total",11,1.878
1997,"Prince Edward Island","Oil and Gas",11,0
1997,"Prince Edward Island","Transport",11,0.622
1997,"Prince Edward Island","Heavy Industry",11,0.007
1997,"Prince Edward Island","Light Manufacturing, Construction and Forest Resources",11,0.172
1997,"Prince Edward Island","Buildings",11,0.551
1997,"Prince Edward Island","Waste",11,0.088
1997,"Prince Edward Island","Agriculture",11,0.404
1997,"Quebec","Provincial Inventory Total",24,83.978
1997,"Quebec","Oil and Gas",24,3.84
1997,"Quebec","Transport",24,27.131
1997,"Quebec","Heavy Industry",24,23.624
1997,"Quebec","Light Manufacturing, Construction and Forest Resources",24,4.712
1997,"Quebec","Buildings",24,11.725
1997,"Quebec","Waste",24,4.678
1997,"Quebec","Agriculture",24,7.824
1997,"Saskatchewan","Provincial Inventory Total",47,76.494
1997,"Saskatchewan","Oil and Gas",47,35.421
1997,"Saskatchewan","Transport",47,5.746
1997,"Saskatchewan","Heavy Industry",47,2.751
1997,"Saskatchewan","Light Manufacturing, Construction and Forest Resources",47,1.013
1997,"Saskatchewan","Buildings",47,3.316
1997,"Saskatchewan","Waste",47,1.259
1997,"Saskatchewan","Agriculture",47,11.933
1997,"Yukon","Territorial Inventory Total",60,0.546
1997,"Yukon","Oil and Gas",60,0.136
1997,"Yukon","Transport",60,0.201
1997,"Yukon","Heavy Industry",60,0.013
1997,"Yukon","Light Manufacturing, Construction and Forest Resources",60,0.016
1997,"Yukon","Buildings",60,0.065
1997,"Yukon","Waste",60,0.024
1997,"Yukon","Agriculture",60,0.008
1998,"Alberta","Provincial Inventory Total",48,219.904
1998,"Alberta","Oil and Gas",48,93.533
1998,"Alberta","Transport",48,18.798
1998,"Alberta","Heavy Industry",48,16.674
1998,"Alberta","Light Manufacturing, Construction and Forest Resources",48,4.039
1998,"Alberta","Buildings",48,14.118
1998,"Alberta","Waste",48,2.593
1998,"Alberta","Agriculture",48,19.154
1998,"British Columbia","Provincial Inventory Total",59,60.484
1998,"British Columbia","Oil and Gas",59,11.455
1998,"British Columbia","Transport",59,19.033
1998,"British Columbia","Heavy Industry",59,9.04
1998,"British Columbia","Light Manufacturing, Construction and Forest Resources",59,3.795
1998,"British Columbia","Buildings",59,7.984
1998,"British Columbia","Waste",59,2.838
1998,"British Columbia","Agriculture",59,2.726
1998,"Canada","Oil and Gas",,165.253
1998,"Canada","Transport",,136.47
1998,"Canada","Heavy Industry",,99.831
1998,"Canada","Light Manufacturing, Construction and Forest Resources",,26.514
1998,"Canada","Buildings",,73.154
1998,"Canada","Waste",,22.597
1998,"Canada","Agriculture",,61.355
1998,"Manitoba","Provincial Inventory Total",46,20.518
1998,"Manitoba","Oil and Gas",46,1.506
1998,"Manitoba","Transport",46,5.253
1998,"Manitoba","Heavy Industry",46,1.418
1998,"Manitoba","Light Manufacturing, Construction and Forest Resources",46,0.708
1998,"Manitoba","Buildings",46,2.868
1998,"Manitoba","Waste",46,1.151
1998,"Manitoba","Agriculture",46,6.599
1998,"New Brunswick","Provincial Inventory Total",13,20.442
1998,"New Brunswick","Oil and Gas",13,1.46
1998,"New Brunswick","Transport",13,4.015
1998,"New Brunswick","Heavy Industry",13,1.61
1998,"New Brunswick","Light Manufacturing, Construction and Forest Resources",13,0.735
1998,"New Brunswick","Buildings",13,1.249
1998,"New Brunswick","Waste",13,0.89
1998,"New Brunswick","Agriculture",13,0.612
1998,"Newfoundland and Labrador","Provincial Inventory Total",10,11.094
1998,"Newfoundland and Labrador","Oil and Gas",10,3.46
1998,"Newfoundland and Labrador","Transport",10,2.742
1998,"Newfoundland and Labrador","Heavy Industry",10,1.958
1998,"Newfoundland and Labrador","Light Manufacturing, Construction and Forest Resources",10,0.248
1998,"Newfoundland and Labrador","Buildings",10,0.848
1998,"Newfoundland and Labrador","Waste",10,0.653
1998,"Newfoundland and Labrador","Agriculture",10,0.134
1998,"Northwest Territories","Territorial Inventory Total",61,1.756
1998,"Northwest Territories","Oil and Gas",61,0.146
1998,"Northwest Territories","Transport",61,0.584
1998,"Northwest Territories","Heavy Industry",61,0.492
1998,"Northwest Territories","Light Manufacturing, Construction and Forest Resources",61,0.01
1998,"Northwest Territories","Buildings",61,0.301
1998,"Northwest Territories","Waste",61,0.049
1998,"Northwest Territories","Agriculture",61,0
1998,"Nova Scotia","Provincial Inventory Total",12,19.781
1998,"Nova Scotia","Oil and Gas",12,0.671
1998,"Nova Scotia","Transport",12,4.5
1998,"Nova Scotia","Heavy Industry",12,1.04
1998,"Nova Scotia","Light Manufacturing, Construction and Forest Resources",12,0.629
1998,"Nova Scotia","Buildings",12,2.518
1998,"Nova Scotia","Waste",12,0.781
1998,"Nova Scotia","Agriculture",12,0.689
1998,"Ontario","Provincial Inventory Total",35,194.383
1998,"Ontario","Oil and Gas",35,14.011
1998,"Ontario","Transport",35,47.133
1998,"Ontario","Heavy Industry",35,41.107
1998,"Ontario","Light Manufacturing, Construction and Forest Resources",35,10.882
1998,"Ontario","Buildings",35,28.914
1998,"Ontario","Waste",35,7.215
1998,"Ontario","Agriculture",35,11.544
