Year,Géographie,Source,GeoCode,Value
1994,Québec,Bâtiments,24,11.621
1994,Québec,Déchets et autres,24,4.684
1994,Québec,Agriculture,24,7.347
1994,Saskatchewan,Inventaire provincial,47,68.466
1994,Saskatchewan,Exploitation pétrolière et gazière,47,30.107
1994,Saskatchewan,Transports,47,5.718
1994,Saskatchewan,Industrie lourde,47,2.767
1994,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.894
1994,Saskatchewan,Bâtiments,47,3.372
1994,Saskatchewan,Déchets et autres,47,1.146
1994,Saskatchewan,Agriculture,47,10.555
1994,Yukon,Inventaire territorial,60,0.514
1994,Yukon,Exploitation pétrolière et gazière,60,0.105
1994,Yukon,Transports,60,0.186
1994,Yukon,Industrie lourde,60,0.019
1994,Yukon,"Fabrication légère, construction et ressources forestières",60,0.041
1994,Yukon,Bâtiments,60,0.106
1994,Yukon,Déchets et autres,60,0.022
1994,Yukon,Agriculture,60,0.008
1995,Alberta,Inventaire provincial,48,206.392
1995,Alberta,Exploitation pétrolière et gazière,48,86.474
1995,Alberta,Transports,48,16.307
1995,Alberta,Industrie lourde,48,15.082
1995,Alberta,"Fabrication légère, construction et ressources forestières",48,4.892
1995,Alberta,Bâtiments,48,14.113
1995,Alberta,Déchets et autres,48,2.333
1995,Alberta,Agriculture,48,18.015
1995,Colombie-Britannique,Inventaire provincial,59,58.172
1995,Colombie-Britannique,Exploitation pétrolière et gazière,59,10.324
1995,Colombie-Britannique,Transports,59,17.439
1995,Colombie-Britannique,Industrie lourde,59,8.729
1995,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.892
1995,Colombie-Britannique,Bâtiments,59,8.355
1995,Colombie-Britannique,Déchets et autres,59,2.787
1995,Colombie-Britannique,Agriculture,59,2.656
1995,Canada,Exploitation pétrolière et gazière,,150.976
1995,Canada,Transports,,126.339
1995,Canada,Industrie lourde,,100.761
1995,Canada,"Fabrication légère, construction et ressources forestières",,28.058
1995,Canada,Bâtiments,,77.569
1995,Canada,Déchets et autres,,22.028
1995,Canada,Agriculture,,58.851
1995,Manitoba,Inventaire provincial,46,19.526
1995,Manitoba,Exploitation pétrolière et gazière,46,1.929
1995,Manitoba,Transports,46,5.227
1995,Manitoba,Industrie lourde,46,1.139
1995,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.733
1995,Manitoba,Bâtiments,46,3.122
1995,Manitoba,Déchets et autres,46,1.058
1995,Manitoba,Agriculture,46,6.117
1995,Nouveau-Brunswick,Inventaire provincial,13,17.506
1995,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,1.347
1995,Nouveau-Brunswick,Transports,13,3.779
1995,Nouveau-Brunswick,Industrie lourde,13,1.796
1995,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.739
1995,Nouveau-Brunswick,Bâtiments,13,1.385
1995,Nouveau-Brunswick,Déchets et autres,13,0.875
1995,Nouveau-Brunswick,Agriculture,13,0.6
1995,Terre-Neuve-et-Labrador,Inventaire provincial,10,8.853
1995,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,0.987
1995,Terre-Neuve-et-Labrador,Transports,10,2.68
1995,Terre-Neuve-et-Labrador,Industrie lourde,10,1.942
1995,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.238
1995,Terre-Neuve-et-Labrador,Bâtiments,10,0.956
1995,Terre-Neuve-et-Labrador,Déchets et autres,10,0.665
1995,Terre-Neuve-et-Labrador,Agriculture,10,0.11
1995,Territoires du Nord-Ouest,Inventaire territorial,61,2.107
1995,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.24
1995,Territoires du Nord-Ouest,Transports,61,0.574
1995,Territoires du Nord-Ouest,Industrie lourde,61,0.366
1995,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.051
1995,Territoires du Nord-Ouest,Bâtiments,61,0.677
1995,Territoires du Nord-Ouest,Déchets et autres,61,0.046
1995,Territoires du Nord-Ouest,Agriculture,61,0.0
1995,Nouvelle-Écosse,Inventaire provincial,12,18.893
1995,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.716
1995,Nouvelle-Écosse,Transports,12,4.355
1995,Nouvelle-Écosse,Industrie lourde,12,1.187
1995,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.597
1995,Nouvelle-Écosse,Bâtiments,12,2.437
1995,Nouvelle-Écosse,Déchets et autres,12,0.794
1995,Nouvelle-Écosse,Agriculture,12,0.672
1995,Ontario,Inventaire provincial,35,179.2
1995,Ontario,Exploitation pétrolière et gazière,35,12.012
1995,Ontario,Transports,35,43.226
1995,Ontario,Industrie lourde,35,44.282
1995,Ontario,"Fabrication légère, construction et ressources forestières",35,11.555
1995,Ontario,Bâtiments,35,30.895
1995,Ontario,Déchets et autres,35,8.016
1995,Ontario,Agriculture,35,11.615
1995,Île-du-Prince-Édouard,Inventaire provincial,11,1.743
1995,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
1995,Île-du-Prince-Édouard,Transports,11,0.587
1995,Île-du-Prince-Édouard,Industrie lourde,11,0.007
1995,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.131
1995,Île-du-Prince-Édouard,Bâtiments,11,0.504
1995,Île-du-Prince-Édouard,Déchets et autres,11,0.084
1995,Île-du-Prince-Édouard,Agriculture,11,0.39
1995,Québec,Inventaire provincial,24,82.003
1995,Québec,Exploitation pétrolière et gazière,24,3.905
1995,Québec,Transports,24,26.311
1995,Québec,Industrie lourde,24,23.416
1995,Québec,"Fabrication légère, construction et ressources forestières",24,4.538
1995,Québec,Bâtiments,24,11.694
1995,Québec,Déchets et autres,24,4.165
1995,Québec,Agriculture,24,7.599
1995,Saskatchewan,Inventaire provincial,47,71.975
1995,Saskatchewan,Exploitation pétrolière et gazière,47,32.891
1995,Saskatchewan,Transports,47,5.648
1995,Saskatchewan,Industrie lourde,47,2.785
1995,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,0.671
1995,Saskatchewan,Bâtiments,47,3.344
1995,Saskatchewan,Déchets et autres,47,1.184
1995,Saskatchewan,Agriculture,47,11.066
1995,Yukon,Inventaire territorial,60,0.58
1995,Yukon,Exploitation pétrolière et gazière,60,0.153
1995,Yukon,Transports,60,0.205
1995,Yukon,Industrie lourde,60,0.03
1995,Yukon,"Fabrication légère, construction et ressources forestières",60,0.02
1995,Yukon,Bâtiments,60,0.086
1995,Yukon,Déchets et autres,60,0.023
1995,Yukon,Agriculture,60,0.011
1996,Alberta,Inventaire provincial,48,213.36
1996,Alberta,Exploitation pétrolière et gazière,48,90.794
1996,Alberta,Transports,48,16.818
1996,Alberta,Industrie lourde,48,15.279
1996,Alberta,"Fabrication légère, construction et ressources forestières",48,5.483
1996,Alberta,Bâtiments,48,15.441
1996,Alberta,Déchets et autres,48,2.38
1996,Alberta,Agriculture,48,18.481
1996,Colombie-Britannique,Inventaire provincial,59,60.223
1996,Colombie-Britannique,Exploitation pétrolière et gazière,59,11.535
1996,Colombie-Britannique,Transports,59,18.144
1996,Colombie-Britannique,Industrie lourde,59,9.065
1996,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,4.182
1996,Colombie-Britannique,Bâtiments,59,9.043
1996,Colombie-Britannique,Déchets et autres,59,2.881
1996,Colombie-Britannique,Agriculture,59,2.715
1996,Canada,Exploitation pétrolière et gazière,,159.019
1996,Canada,Transports,,129.036
1996,Canada,Industrie lourde,,103.488
1996,Canada,"Fabrication légère, construction et ressources forestières",,28.099
1996,Canada,Bâtiments,,83.865
1996,Canada,Déchets et autres,,21.876
1996,Canada,Agriculture,,60.499
1996,Manitoba,Inventaire provincial,46,20.207
1996,Manitoba,Exploitation pétrolière et gazière,46,1.916
1996,Manitoba,Transports,46,5.242
1996,Manitoba,Industrie lourde,46,1.279
1996,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.651
1996,Manitoba,Bâtiments,46,3.371
1996,Manitoba,Déchets et autres,46,1.09
1996,Manitoba,Agriculture,46,6.351
1996,Nouveau-Brunswick,Inventaire provincial,13,17.075
1996,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,1.571
1996,Nouveau-Brunswick,Transports,13,3.934
1996,Nouveau-Brunswick,Industrie lourde,13,1.883
1996,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.705
1996,Nouveau-Brunswick,Bâtiments,13,1.329
1996,Nouveau-Brunswick,Déchets et autres,13,0.888
1996,Nouveau-Brunswick,Agriculture,13,0.575
1996,Terre-Neuve-et-Labrador,Inventaire provincial,10,8.963
1996,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,1.174
1996,Terre-Neuve-et-Labrador,Transports,10,2.714
1996,Terre-Neuve-et-Labrador,Industrie lourde,10,1.958
1996,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.239
1996,Terre-Neuve-et-Labrador,Bâtiments,10,0.915
1996,Terre-Neuve-et-Labrador,Déchets et autres,10,0.667
1996,Terre-Neuve-et-Labrador,Agriculture,10,0.11
1996,Territoires du Nord-Ouest,Inventaire territorial,61,2.12
1996,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.222
1996,Territoires du Nord-Ouest,Transports,61,0.621
1996,Territoires du Nord-Ouest,Industrie lourde,61,0.498
1996,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.011
1996,Territoires du Nord-Ouest,Bâtiments,61,0.604
1996,Territoires du Nord-Ouest,Déchets et autres,61,0.047
1996,Nouvelle-Écosse,Inventaire provincial,12,18.844
1996,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.752
1996,Nouvelle-Écosse,Transports,12,4.334
1996,Nouvelle-Écosse,Industrie lourde,12,0.987
1996,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.545
1996,Nouvelle-Écosse,Bâtiments,12,2.567
1996,Nouvelle-Écosse,Déchets et autres,12,0.805
1996,Nouvelle-Écosse,Agriculture,12,0.677
1996,Ontario,Inventaire provincial,35,187.786
1996,Ontario,Exploitation pétrolière et gazière,35,13.672
1996,Ontario,Transports,35,43.871
1996,Ontario,Industrie lourde,35,46.1
1996,Ontario,"Fabrication légère, construction et ressources forestières",35,10.649
1996,Ontario,Bâtiments,35,34.052
1996,Ontario,Déchets et autres,35,7.518
1996,Ontario,Agriculture,35,11.682
1996,Île-du-Prince-Édouard,Inventaire provincial,11,1.811
1996,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
1996,Île-du-Prince-Édouard,Transports,11,0.604
1996,Île-du-Prince-Édouard,Industrie lourde,11,0.007
1996,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.151
1996,Île-du-Prince-Édouard,Bâtiments,11,0.535
1996,Île-du-Prince-Édouard,Déchets et autres,11,0.086
1996,Île-du-Prince-Édouard,Agriculture,11,0.401
1996,Québec,Inventaire provincial,24,83.469
1996,Québec,Exploitation pétrolière et gazière,24,4.136
1996,Québec,Transports,24,26.786
1996,Québec,Industrie lourde,24,23.656
1996,Québec,"Fabrication légère, construction et ressources forestières",24,4.407
1996,Québec,Bâtiments,24,12.062
1996,Québec,Déchets et autres,24,4.263
1996,Québec,Agriculture,24,7.754
1996,Saskatchewan,Inventaire provincial,47,73.955
1996,Saskatchewan,Exploitation pétrolière et gazière,47,33.135
1996,Saskatchewan,Transports,47,5.771
1996,Saskatchewan,Industrie lourde,47,2.754
1996,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,1.064
1996,Saskatchewan,Bâtiments,47,3.873
1996,Saskatchewan,Déchets et autres,47,1.226
1996,Saskatchewan,Agriculture,47,11.746
1996,Yukon,Inventaire territorial,60,0.546
1996,Yukon,Exploitation pétrolière et gazière,60,0.113
1996,Yukon,Transports,60,0.196
1996,Yukon,Industrie lourde,60,0.022
1996,Yukon,"Fabrication légère, construction et ressources forestières",60,0.012
1996,Yukon,Bâtiments,60,0.073
1996,Yukon,Déchets et autres,60,0.024
1996,Yukon,Agriculture,60,0.008
1997,Alberta,Inventaire provincial,48,218.644
1997,Alberta,Exploitation pétrolière et gazière,48,91.884
1997,Alberta,Transports,48,17.858
1997,Alberta,Industrie lourde,48,16.417
1997,Alberta,"Fabrication légère, construction et ressources forestières",48,5.634
1997,Alberta,Bâtiments,48,14.886
1997,Alberta,Déchets et autres,48,2.435
1997,Alberta,Agriculture,48,18.752
1997,Colombie-Britannique,Inventaire provincial,59,59.374
1997,Colombie-Britannique,Exploitation pétrolière et gazière,59,10.264
1997,Colombie-Britannique,Transports,59,18.809
1997,Colombie-Britannique,Industrie lourde,59,9.178
1997,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.883
1997,Colombie-Britannique,Bâtiments,59,8.536
1997,Colombie-Britannique,Déchets et autres,59,2.77
1997,Colombie-Britannique,Agriculture,59,2.807
1997,Canada,Exploitation pétrolière et gazière,,160.747
1997,Canada,Transports,,133.366
1997,Canada,Industrie lourde,,103.404
1997,Canada,"Fabrication légère, construction et ressources forestières",,28.812
1997,Canada,Bâtiments,,81.402
1997,Canada,Déchets et autres,,22.0
1997,Canada,Agriculture,,61.306
1997,Manitoba,Inventaire provincial,46,20.057
1997,Manitoba,Exploitation pétrolière et gazière,46,1.798
1997,Manitoba,Transports,46,5.302
1997,Manitoba,Industrie lourde,46,1.188
1997,Manitoba,"Fabrication légère, construction et ressources forestières",46,0.703
1997,Manitoba,Bâtiments,46,3.18
1997,Manitoba,Déchets et autres,46,1.121
1997,Manitoba,Agriculture,46,6.489
1997,Nouveau-Brunswick,Inventaire provincial,13,19.647
1997,Nouveau-Brunswick,Exploitation pétrolière et gazière,13,1.648
1997,Nouveau-Brunswick,Transports,13,3.94
1997,Nouveau-Brunswick,Industrie lourde,13,1.733
1997,Nouveau-Brunswick,"Fabrication légère, construction et ressources forestières",13,0.751
1997,Nouveau-Brunswick,Bâtiments,13,1.468
1997,Nouveau-Brunswick,Déchets et autres,13,0.89
1997,Nouveau-Brunswick,Agriculture,13,0.597
1997,Terre-Neuve-et-Labrador,Inventaire provincial,10,9.542
1997,Terre-Neuve-et-Labrador,Exploitation pétrolière et gazière,10,1.356
1997,Terre-Neuve-et-Labrador,Transports,10,2.692
1997,Terre-Neuve-et-Labrador,Industrie lourde,10,2.191
1997,Terre-Neuve-et-Labrador,"Fabrication légère, construction et ressources forestières",10,0.275
1997,Terre-Neuve-et-Labrador,Bâtiments,10,0.998
1997,Terre-Neuve-et-Labrador,Déchets et autres,10,0.66
1997,Terre-Neuve-et-Labrador,Agriculture,10,0.126
1997,Territoires du Nord-Ouest,Inventaire territorial,61,1.935
1997,Territoires du Nord-Ouest,Exploitation pétrolière et gazière,61,0.154
1997,Territoires du Nord-Ouest,Transports,61,0.614
1997,Territoires du Nord-Ouest,Industrie lourde,61,0.423
1997,Territoires du Nord-Ouest,"Fabrication légère, construction et ressources forestières",61,0.012
1997,Territoires du Nord-Ouest,Bâtiments,61,0.555
1997,Territoires du Nord-Ouest,Déchets et autres,61,0.048
1997,Territoires du Nord-Ouest,Agriculture,61,0.0
1997,Nouvelle-Écosse,Inventaire provincial,12,19.633
1997,Nouvelle-Écosse,Exploitation pétrolière et gazière,12,0.685
1997,Nouvelle-Écosse,Transports,12,4.369
1997,Nouvelle-Écosse,Industrie lourde,12,0.858
1997,Nouvelle-Écosse,"Fabrication légère, construction et ressources forestières",12,0.624
1997,Nouvelle-Écosse,Bâtiments,12,2.821
1997,Nouvelle-Écosse,Déchets et autres,12,0.775
1997,Nouvelle-Écosse,Agriculture,12,0.729
1997,Ontario,Inventaire provincial,35,193.1
1997,Ontario,Exploitation pétrolière et gazière,35,13.56
1997,Ontario,Transports,35,46.081
1997,Ontario,Industrie lourde,35,45.022
1997,Ontario,"Fabrication légère, construction et ressources forestières",35,11.016
1997,Ontario,Bâtiments,35,33.3
1997,Ontario,Déchets et autres,35,7.252
1997,Ontario,Agriculture,35,11.638
1997,Île-du-Prince-Édouard,Inventaire provincial,11,1.878
1997,Île-du-Prince-Édouard,Exploitation pétrolière et gazière,11,0.0
1997,Île-du-Prince-Édouard,Transports,11,0.622
1997,Île-du-Prince-Édouard,Industrie lourde,11,0.007
1997,Île-du-Prince-Édouard,"Fabrication légère, construction et ressources forestières",11,0.172
1997,Île-du-Prince-Édouard,Bâtiments,11,0.551
1997,Île-du-Prince-Édouard,Déchets et autres,11,0.088
1997,Île-du-Prince-Édouard,Agriculture,11,0.404
1997,Québec,Inventaire provincial,24,83.978
1997,Québec,Exploitation pétrolière et gazière,24,3.84
1997,Québec,Transports,24,27.131
1997,Québec,Industrie lourde,24,23.624
1997,Québec,"Fabrication légère, construction et ressources forestières",24,4.712
1997,Québec,Bâtiments,24,11.725
1997,Québec,Déchets et autres,24,4.678
1997,Québec,Agriculture,24,7.824
1997,Saskatchewan,Inventaire provincial,47,76.494
1997,Saskatchewan,Exploitation pétrolière et gazière,47,35.421
1997,Saskatchewan,Transports,47,5.746
1997,Saskatchewan,Industrie lourde,47,2.751
1997,Saskatchewan,"Fabrication légère, construction et ressources forestières",47,1.013
1997,Saskatchewan,Bâtiments,47,3.316
1997,Saskatchewan,Déchets et autres,47,1.259
1997,Saskatchewan,Agriculture,47,11.933
1997,Yukon,Inventaire territorial,60,0.546
1997,Yukon,Exploitation pétrolière et gazière,60,0.136
1997,Yukon,Transports,60,0.201
1997,Yukon,Industrie lourde,60,0.013
1997,Yukon,"Fabrication légère, construction et ressources forestières",60,0.016
1997,Yukon,Bâtiments,60,0.065
1997,Yukon,Déchets et autres,60,0.024
1997,Yukon,Agriculture,60,0.008
1998,Alberta,Inventaire provincial,48,219.904
1998,Alberta,Exploitation pétrolière et gazière,48,93.533
1998,Alberta,Transports,48,18.798
1998,Alberta,Industrie lourde,48,16.674
1998,Alberta,"Fabrication légère, construction et ressources forestières",48,4.039
1998,Alberta,Bâtiments,48,14.118
1998,Alberta,Déchets et autres,48,2.593
1998,Alberta,Agriculture,48,19.154
1998,Colombie-Britannique,Inventaire provincial,59,60.484
1998,Colombie-Britannique,Exploitation pétrolière et gazière,59,11.455
1998,Colombie-Britannique,Transports,59,19.033
1998,Colombie-Britannique,Industrie lourde,59,9.04
1998,Colombie-Britannique,"Fabrication légère, construction et ressources forestières",59,3.795
1998,Colombie-Britannique,Bâtiments,59,7.984
1998,Colombie-Britannique,Déchets et autres,59,2.838
1998,Colombie-Britannique,Agriculture,59,2.726
